key,source_text,target_text,status
allthearcanistgear.perk_desc.thread_flight,Grants creative flight. Must be equipped in a slot of at least level 4.,創造的な飛行を付与します。レベル4以上のスロットに装備する必要があります。,translated
allthearcanistgear.perk_desc.thread_spectral_sight,"Grants spectral sight, allowing you to see creatures through walls. Gives sight in a radius of 8 blocks per level.",スペクトラルサイトを付与し、壁を通して生物が見えるようになります。レベルあたり8ブロック範囲で視界が得られます。,translated
allthearcanistgear.perk_desc.thread_truesight,"Grants True Sight, allowing you to see more of your surroundings. Tier 1 grants Nightvision, Tier 2 grants immunity to Blindness, Tier 3 grants immunity to Darkness, Tier 4 grants lava vision.",真の視界を付与し、周囲がより見えるようになります。ティア1は暗視、ティア2は失明耐性、ティア3は暗闇耐性、ティア4は溶岩視界を付与します。,translated
allthearcanistgear.perk_desc.thread_vitality,Grants an extra heart for each level.,レベルごとに追加のハート1つを付与します。,translated
allthearcanistgear.thread_of,Thread of %s,%sのスレッド,translated
chat.allthearcanistgear.low_tier,Breaking this block requires a more powerful spell book.,このブロックを破壊するには、より強力なスペルブックが必要です。,translated
chat.allthearcanistgear.too_weak,Breaking this block requires more amplification.,このブロックを破壊するには、さらなる増幅が必要です。,translated
item.allthearcanistgear.allthemodium_boots,Allthemodium Arcanist Boots,オルセモディウムの秘術師ブーツ,translated
item.allthearcanistgear.allthemodium_hat,Allthemodium Arcanist Hat,オルセモディウムの秘術師帽,translated
item.allthearcanistgear.allthemodium_leggings,Allthemodium Arcanist Leggings,オルセモディウムの秘術師レギンス,translated
item.allthearcanistgear.allthemodium_robes,Allthemodium Arcanist Robes,オルセモディウムの秘術師ローブ,translated
item.allthearcanistgear.allthemodium_spell_book,Allthemodium Spell Book,オルセモディウム スペルブック,translated
item.allthearcanistgear.creative_spell_book,Creative Spell Book,創造 スペルブック,translated
item.allthearcanistgear.thread_flight,Flight,飛行,translated
item.allthearcanistgear.thread_spectral_sight,Spectral Sight,スペクトラルサイト,translated
item.allthearcanistgear.thread_truesight,True Sight,真の視界,translated
item.allthearcanistgear.thread_vitality,Vitality,活力,translated
item.allthearcanistgear.unobtainium_boots,Unobtainium Arcanist Boots,ウノブタニウムの秘術師ブーツ,translated
item.allthearcanistgear.unobtainium_hat,Unobtainium Arcanist Hat,ウノブタニウムの秘術師帽,translated
item.allthearcanistgear.unobtainium_leggings,Unobtainium Arcanist Leggings,ウノブタニウムの秘術師レギンス,translated
item.allthearcanistgear.unobtainium_robes,Unobtainium Arcanist Robes,ウノブタニウムの秘術師ローブ,translated
item.allthearcanistgear.unobtainium_spell_book,Unobtainium Spell Book,ウノブタニウム スペルブック,translated
item.allthearcanistgear.vibranium_boots,Vibranium Arcanist Boots,ヴァイブラニウムの秘術師ブーツ,translated
item.allthearcanistgear.vibranium_hat,Vibranium Arcanist Hat,ヴァイブラニウムの秘術師帽,translated
item.allthearcanistgear.vibranium_leggings,Vibranium Arcanist Leggings,ヴァイブラニウムの秘術師レギンス,translated
item.allthearcanistgear.vibranium_robes,Vibranium Arcanist Robes,ヴァイブラニウムの秘術師ローブ,translated
item.allthearcanistgear.vibranium_spell_book,Vibranium Spell Book,ヴァイブラニウム スペルブック,translated
tab.allthearcanistgear.armor,All The Arcanist Gear,,pending
