key,source_text,target_text,status
__comment_advancements,Advancement titles and descriptions.,アドバンスメントのタイトルと説明。,translated
__comment_blocks,Block names,ブロック名,translated
__comment_creative_tabs,Creative Tabs,クリエイティブモードのタブ,translated
__comment_descriptions,Item and BlockItem description tooltips,アイテムとブロックアイテムの説明ツールチップ,translated
__comment_file,English Localization for Dark Utilities,暗黒ユーティリティの日本語ローカライズ,translated
__comment_font_previews,Preview text for fonts. Should be a pangram.,フォントのプレビューテキスト。パングラムにするべき。,translated
__comment_items,Items names,アイテム名,translated
advancements.darkutils.adventure.galactic.description,Acquire the Galactic Tome.,ガラクティック・トームを手に入れる。,translated
advancements.darkutils.adventure.galactic.title,Galactic Understanding,銀河の理解,translated
advancements.darkutils.adventure.illager.description,Acquire the Illager Tome.,イレジャー・トームを手に入れる。,translated
advancements.darkutils.adventure.illager.title,Feeling Ill-ager,体調不良,translated
advancements.darkutils.adventure.pigpen.description,Acquire the Pig Pen Tome.,ブタ小屋・トームを手に入れる。,translated
advancements.darkutils.adventure.pigpen.title,Taste of Knowledge,知識の一端,translated
advancements.darkutils.adventure.plate_ultra.description,Obtain the mysterious Ultra Vector Plate.,謎のウルトラ・ベクトル・プレートを手に入れる。,translated
advancements.darkutils.adventure.plate_ultra.title,Faster than Lightning,稲妻より速く,translated
advancements.darkutils.adventure.runelic.description,Acquire the Runelic Tome.,ルネリック・トームを手に入れる。,translated
advancements.darkutils.adventure.runelic.title,In Runes,ルーン文字の中へ,translated
block.darkutils.alert_plate,Alert Plate,警告プレート,translated
block.darkutils.blank_plate,Blank Plate,無地プレート,translated
block.darkutils.damage_plate,Damage Plate,ダメージプレート,translated
block.darkutils.damage_plate_maim,Maim Plate,障害プレート,translated
block.darkutils.damage_plate_player,Player Damage Plate,プレイヤーダメージプレート,translated
block.darkutils.darkness_plate,Darkness Plate,暗闇プレート,translated
block.darkutils.fatigue_plate,Fatigue Plate,採掘速度低下プレート,translated
block.darkutils.filter_animal,Mob Filter (Animal),モブフィルター（動物）,translated
block.darkutils.filter_arthropod,Mob Filter (Arthropod),モブフィルター（節足動物）,translated
block.darkutils.filter_child,Mob Filter (Child),モブフィルター（子供）,translated
block.darkutils.filter_equipment,Mob Filter (Equipment),モブフィルター（装備）,translated
block.darkutils.filter_fire_immune,Mob Filter (Fire Immune),モブフィルター（火炎耐性）,translated
block.darkutils.filter_freeze_immune,Mob Filter (Freeze Immune),モブフィルター（凍結耐性）,translated
block.darkutils.filter_golem,Mob Filter (Golem),モブフィルター（ゴーレム）,translated
block.darkutils.filter_hostile,Mob Filter (Hostile),モブフィルター（敵対的）,translated
block.darkutils.filter_illager,Mob Filter (Illager),モブフィルター（イレジャー）,translated
block.darkutils.filter_named,Mob Filter (Named),モブフィルター（名前付き）,translated
block.darkutils.filter_passenger,Mob Filter (Passenger),モブフィルター（搭乗者）,translated
block.darkutils.filter_pet,Mob Filter (Pet),モブフィルター（ペット）,translated
block.darkutils.filter_player,Mob Filter (Player),モブフィルター（プレイヤー）,translated
block.darkutils.filter_raider,Mob Filter (Raid),モブフィルター（襲撃者）,translated
block.darkutils.filter_slime,Mob Filter (Slime),モブフィルター（スライム）,translated
block.darkutils.filter_undead,Mob Filter (Undead),モブフィルター（アンデッド）,translated
block.darkutils.filter_villager,Mob Filter (Villager),モブフィルター（村人）,translated
block.darkutils.filter_water,Mob Filter (Water),モブフィルター（水生）,translated
block.darkutils.flame_plate,Flame Plate,炎プレート,translated
block.darkutils.frost_plate,Frost Plate,霜プレート,translated
block.darkutils.hunger_plate,Hunger Plate,飢餓プレート,translated
block.darkutils.levitation_plate,Levitation Plate,浮遊プレート,translated
block.darkutils.misfortune_plate,Misfortune Plate,不幸プレート,translated
block.darkutils.omen_plate,Ominous Plate,不吉なプレート,translated
block.darkutils.poison_plate,Poison Plate,毒プレート,translated
block.darkutils.redstone_randomizer,Redstone Randomizer,レッドストーンランダマイザー,translated
block.darkutils.shielded_redstone,Shielded Redstone,シールドレッドストーン,translated
