key,source_text,target_text,status
block.phosphophyllite.fluid_black_hole,Fluid Black Hole,流動ブラックホール,translated
block.phosphophyllite.fluid_white_hole,Fluid White Hole,流動ホワイトホール,translated
block.phosphophyllite.item_black_hole,Item Black Hole,アイテムブラックホール,translated
block.phosphophyllite.item_white_hole,Item White Hole,アイテムホワイトホール,translated
block.phosphophyllite.phosphophyllite_ore,Phosphophyllite Ore,フォスフォフィライト鉱石,translated
block.phosphophyllite.power_black_hole,Power Black Hole,電力ブラックホール,translated
block.phosphophyllite.power_white_hole,Power White Hole,電力ホワイトホール,translated
item.phosphophyllite.debug_tool,Debeefer,デバッファー,translated
itemGroup.phosphophyllite,Phosphophyllite,フォスフォフィライト,translated
multiblock.error.phosphophyllite.dimensions,"Dimensions not allowed 
Actual: %d, %d, %d, 
Min allowed: %d, %d, %d, 
Max allowed: %d, %d, %d,","寸法が許可されていません 
実際: %d, %d, %d, 
最小許可値: %d, %d, %d, 
最大許可値: %d, %d, %d,",translated
multiblock.error.phosphophyllite.invalid_block.corner,Invalid block (%s) for corner at %s,コーナーの無効なブロック (%s) が %s にあります,translated
multiblock.error.phosphophyllite.invalid_block.exterior,Invalid block (%s) for exterior at %s,外部の無効なブロック (%s) が %s にあります,translated
multiblock.error.phosphophyllite.invalid_block.frame,Invalid block (%s) for frame at %s,フレームの無効なブロック (%s) が %s にあります,translated
multiblock.error.phosphophyllite.invalid_block.generic,Invalid block (%s) at %s,無効なブロック (%s) が %s にあります,translated
multiblock.error.phosphophyllite.invalid_block.interior,Invalid block (%s) for interior at %s,内部の無効なブロック (%s) が %s にあります,translated
multiblock.error.phosphophyllite.null_controller,"The multiblock system has experienced an unknown internal error, report to Phosphophyllite",マルチブロックシステムで不明な内部エラーが発生しました。フォスフォフィライトに報告してください,translated
multiblock.error.phosphophyllite.unknown,"An unknown multiblock error has occurred, report to mod author",不明なマルチブロックエラーが発生しました。Mod作成者に報告してください,translated
random.bullshit.that.doesnt.actually.get.used.anywhere,"its for being able to have a 'trailing' comma, ok",末尾のカンマを挿入するためのダミー項目です,translated
