key,source_text,target_text,status
block.mcwlights.acacia_ceiling_fan_light,Acacia Ceiling Fan Light,アカシアのシーリングファンライト,verified
block.mcwlights.acacia_tiki_torch,Acacia Tiki Torch,アカシアのティキトーチ,verified
block.mcwlights.bamboo_tiki_torch,Bamboo Tiki Torch,竹のティキトーチ,verified
block.mcwlights.bell_lantern,Bell Lantern,鈴柄のランタン,verified
block.mcwlights.bell_wall_lantern,Bell Wall Lantern,鈴柄のウォールランタン,verified
block.mcwlights.birch_ceiling_fan_light,Birch Ceiling Fan Light,シラカバのシーリングファンライト,verified
block.mcwlights.birch_tiki_torch,Birch Tiki Torch,シラカバのティキトーチ,verified
block.mcwlights.black_ceiling_light,Black Ceiling Light,黒色のシーリングライト,verified
block.mcwlights.black_lamp,Black Lamp,黒色のランプ,verified
block.mcwlights.black_paper_lamp,Black Paper Lamp,黒色のペーパーランプ,verified
block.mcwlights.blue_ceiling_light,Blue Ceiling Light,青色のシーリングライト,verified
block.mcwlights.blue_lamp,Blue Lamp,青色のランプ,verified
block.mcwlights.blue_paper_lamp,Blue Paper Lamp,青色のペーパーランプ,verified
block.mcwlights.brown_ceiling_light,Brown Ceiling Light,茶色のシーリングライト,verified
block.mcwlights.brown_lamp,Brown Lamp,茶色のランプ,verified
block.mcwlights.brown_paper_lamp,Brown Paper Lamp,茶色のペーパーランプ,verified
block.mcwlights.chain_lantern,Chain Lantern,チェーン柄のランタン,verified
block.mcwlights.chain_wall_lantern,Chain Wall Lantern,チェーン柄のウォールランタン,verified
block.mcwlights.cherry_ceiling_fan_light,Cherry Ceiling Fan Light,サクラのシーリングファンライト,verified
block.mcwlights.cherry_tiki_torch,Cherry Tiki Torch,サクラのティキトーチ,verified
block.mcwlights.classic_street_lamp,Street Lamp Post,街灯,verified
block.mcwlights.copper_candle_holder,Copper Candle Holder,銅のろうそく立て,verified
block.mcwlights.copper_chain,Copper Chain,銅のチェーン,verified
block.mcwlights.copper_chandelier,Copper Chandelier,銅のシャンデリア,verified
block.mcwlights.copper_double_candle_holder,Copper Double Candle Holder,銅の２重ろうそく立て,verified
block.mcwlights.copper_low_candle_holder,Copper Low Candle Holder,銅の低いろうそく立て,verified
block.mcwlights.copper_small_chandelier,Copper Small Chandelier,銅の小さなシャンデリア,verified
block.mcwlights.copper_triple_candle_holder,Copper Triple Candle Holder,銅の３重ろうそく立て,verified
block.mcwlights.copper_wall_candle_holder,Copper Wall Candle Holder,銅の壁掛けろうそく立て,verified
block.mcwlights.covered_garden_light,Covered Garden Light,覆われた庭園ライト,translated
block.mcwlights.covered_lantern,Covered Lantern,カバー付きのランタン,verified
block.mcwlights.covered_wall_lantern,Covered Wall Lantern,カバー付きのウォールランタン,verified
block.mcwlights.crimson_ceiling_fan_light,Crimson Ceiling Fan Light,深紅のシーリングファンライト,verified
block.mcwlights.crimson_tiki_torch,Crimson Tiki Torch,深紅のティキトーチ,verified
block.mcwlights.cross_lantern,Cross Lantern,クロス柄のランタン,verified
block.mcwlights.cross_wall_lantern,Cross Wall Lantern,クロス柄のウォールランタン,verified
block.mcwlights.cyan_ceiling_light,Cyan Ceiling Light,青緑色のシーリングライト,verified
block.mcwlights.cyan_lamp,Cyan Lamp,青緑色のランプ,verified
block.mcwlights.cyan_paper_lamp,Cyan Paper Lamp,青緑色のペーパーランプ,verified
block.mcwlights.dark_oak_ceiling_fan_light,Dark Oak Ceiling Fan Light,ダークオークのシーリングファンライト,verified
block.mcwlights.dark_oak_tiki_torch,Dark Oak Tiki Torch,ダークオークのティキトーチ,verified
block.mcwlights.double_street_lamp,Double Street Lamp Post,２重街灯,verified
block.mcwlights.festive_lantern,Festive Lantern,お祭りのランタン,verified
block.mcwlights.festive_wall_lantern,Festive Wall Lantern,お祭りのウォールランタン,verified
block.mcwlights.framed_torch,Framed Torch,フレーム付き松明,verified
block.mcwlights.garden_light,Garden Light,ガーデンライト,verified
