key,source_text,target_text,status
block.mcwroofs.acacia_attic_roof,Acacia Attic Roof,アカシアの窓付き屋根,verified
block.mcwroofs.acacia_lower_roof,Acacia Lower Base Roof,アカシアの緩やかなベース屋根,verified
block.mcwroofs.acacia_planks_attic_roof,Acacia Planks Attic Roof,アカシアの板材の窓付き屋根,verified
block.mcwroofs.acacia_planks_lower_roof,Acacia Planks Lower Base Roof,アカシアの板材の緩やかなベース屋根,verified
block.mcwroofs.acacia_planks_roof,Acacia Planks Roof,アカシアの板材の屋根,verified
block.mcwroofs.acacia_planks_steep_roof,Acacia Planks Steep Base Roof,アカシアの板材の急なベース屋根,verified
block.mcwroofs.acacia_planks_top_roof,Acacia Planks Top Roof,アカシアの板材の大棟,verified
block.mcwroofs.acacia_planks_upper_lower_roof,Acacia Planks Lower Top Roof,アカシアの板材の緩やかなトップ屋根,verified
block.mcwroofs.acacia_planks_upper_steep_roof,Acacia Planks Steep Top Roof,アカシアの板材の急なトップ屋根,verified
block.mcwroofs.acacia_roof,Acacia Roof,アカシアの屋根,verified
block.mcwroofs.acacia_steep_roof,Acacia Steep Base Roof,アカシアの急なベース屋根,verified
block.mcwroofs.acacia_top_roof,Acacia Top Roof,アカシアの大棟,verified
block.mcwroofs.acacia_upper_lower_roof,Acacia Lower Top Roof,アカシアの緩やかなトップ屋根,verified
block.mcwroofs.acacia_upper_steep_roof,Acacia Steep Top Roof,アカシアの急なトップ屋根,verified
block.mcwroofs.andesite_attic_roof,Andesite Attic Roof,安山岩の窓付き屋根,verified
block.mcwroofs.andesite_lower_roof,Andesite Lower Base Roof,安山岩の緩やかなベース屋根,verified
block.mcwroofs.andesite_roof,Andesite Roof,安山岩の屋根,verified
block.mcwroofs.andesite_steep_roof,Andesite Steep Base Roof,安山岩の急なベース屋根,verified
block.mcwroofs.andesite_top_roof,Andesite Top Roof,安山岩の大棟,verified
block.mcwroofs.andesite_upper_lower_roof,Andesite Lower Top Roof,安山岩の緩やかなトップ屋根,verified
block.mcwroofs.andesite_upper_steep_roof,Andesite Steep Top Roof,安山岩の急なトップ屋根,verified
block.mcwroofs.bamboo_attic_roof,Bamboo Attic Roof,竹の窓付き屋根,verified
block.mcwroofs.bamboo_lower_roof,Bamboo Lower Base Roof,竹の緩やかなベース屋根,verified
block.mcwroofs.bamboo_mosaic_attic_roof,Bamboo Mosaic Attic Roof,竹細工の窓付き屋根,verified
block.mcwroofs.bamboo_mosaic_lower_roof,Bamboo Mosaic Lower Base Roof,竹細工の緩やかなベース屋根,verified
block.mcwroofs.bamboo_mosaic_roof,Bamboo Mosaic Roof,竹細工の屋根,verified
block.mcwroofs.bamboo_mosaic_steep_roof,Bamboo Mosaic Steep Base Roof,竹細工の急なベース屋根,verified
block.mcwroofs.bamboo_mosaic_top_roof,Bamboo Mosaic Top Roof,竹細工の大棟,verified
block.mcwroofs.bamboo_mosaic_upper_lower_roof,Bamboo Mosaic Lower Top Roof,竹細工の緩やかなトップ屋根,verified
block.mcwroofs.bamboo_mosaic_upper_steep_roof,Bamboo Mosaic Steep Top Roof,竹細工の急なトップ屋根,verified
block.mcwroofs.bamboo_planks_attic_roof,Bamboo Planks Attic Roof,竹の板材の窓付き屋根,verified
block.mcwroofs.bamboo_planks_lower_roof,Bamboo Planks Lower Base Roof,竹の板材の緩やかなベース屋根,verified
block.mcwroofs.bamboo_planks_roof,Bamboo Planks Roof,竹の板材の屋根,verified
block.mcwroofs.bamboo_planks_steep_roof,Bamboo Planks Steep Base Roof,竹の板材の急なベース屋根,verified
block.mcwroofs.bamboo_planks_top_roof,Bamboo Planks Top Roof,竹の板材の大棟,verified
block.mcwroofs.bamboo_planks_upper_lower_roof,Bamboo Planks Lower Top Roof,竹の板材の緩やかなトップ屋根,verified
block.mcwroofs.bamboo_planks_upper_steep_roof,Bamboo Planks Steep Top Roof,竹の板材の急なトップ屋根,verified
block.mcwroofs.bamboo_roof,Bamboo Roof,竹の屋根,verified
block.mcwroofs.bamboo_steep_roof,Bamboo Steep Base Roof,竹の急なベース屋根,verified
block.mcwroofs.bamboo_top_roof,Bamboo Top Roof,竹の大棟,verified
block.mcwroofs.bamboo_upper_lower_roof,Bamboo Lower Top Roof,竹の緩やかなトップ屋根,verified
block.mcwroofs.bamboo_upper_steep_roof,Bamboo Steep Top Roof,竹の急なトップ屋根,verified
block.mcwroofs.base_attic_roof,Base Attic Roof,基本の窓付き屋根,verified
block.mcwroofs.base_lower_roof,Base Lower Base Roof,基本の緩やかなベース屋根,verified
block.mcwroofs.base_roof,Base Roof,基本の屋根,verified
block.mcwroofs.base_roof_block,Base Roof Block,基本の屋根ブロック,verified
block.mcwroofs.base_roof_slab,Base Roof Slab,基本の屋根のハーフブロック,verified
block.mcwroofs.base_steep_roof,Base Steep Base Roof,基本の急なベース屋根,verified
block.mcwroofs.base_top_roof,Base Top Roof,基本の大棟,verified
block.mcwroofs.base_upper_lower_roof,Base Lower Top Roof,基本の緩やかなトップ屋根,verified
block.mcwroofs.base_upper_steep_roof,Base Steep Top Roof,基本の急なトップ屋根,verified
block.mcwroofs.birch_attic_roof,Birch Attic Roof,シラカバの窓付き屋根,verified
block.mcwroofs.birch_lower_roof,Birch Lower Base Roof,シラカバの緩やかなベース屋根,verified
block.mcwroofs.birch_planks_attic_roof,Birch Planks Attic Roof,シラカバの板材の窓付き屋根,verified
block.mcwroofs.birch_planks_lower_roof,Birch Planks Lower Base Roof,シラカバの板材の緩やかなベース屋根,verified
block.mcwroofs.birch_planks_roof,Birch Planks Roof,シラカバの板材の屋根,verified
block.mcwroofs.birch_planks_steep_roof,Birch Planks Steep Base Roof,シラカバの板材の急なベース屋根,verified
block.mcwroofs.birch_planks_top_roof,Birch Planks Top Roof,シラカバの板材の大棟,verified
block.mcwroofs.birch_planks_upper_lower_roof,Birch Planks Lower Top Roof,シラカバの板材の緩やかなトップ屋根,verified
block.mcwroofs.birch_planks_upper_steep_roof,Birch Planks Steep Top Roof,シラカバの板材の急なトップ屋根,verified
block.mcwroofs.birch_roof,Birch Roof,シラカバの屋根,verified
block.mcwroofs.birch_steep_roof,Birch Steep Base Roof,シラカバの急なベース屋根,verified
block.mcwroofs.birch_top_roof,Birch Top Roof,シラカバの大棟,verified
block.mcwroofs.birch_upper_lower_roof,Birch Lower Top Roof,シラカバの緩やかなトップ屋根,verified
block.mcwroofs.birch_upper_steep_roof,Birch Steep Top Roof,シラカバの急なトップ屋根,verified
block.mcwroofs.black_attic_roof,Black Attic Roof,黒色の窓付き屋根,verified
block.mcwroofs.black_concrete_attic_roof,Black Concrete Attic Roof,黒色のコンクリートの窓付き屋根,verified
block.mcwroofs.black_concrete_lower_roof,Black Concrete Lower Base Roof,黒色のコンクリートの緩やかなベース屋根,verified
block.mcwroofs.black_concrete_roof,Black Concrete Roof,黒色のコンクリートの屋根,verified
block.mcwroofs.black_concrete_steep_roof,Black Concrete Steep Base Roof,黒色のコンクリートの急なベース屋根,verified
block.mcwroofs.black_concrete_top_roof,Black Concrete Top Roof,黒色のコンクリートの大棟,verified
block.mcwroofs.black_concrete_upper_lower_roof,Black Concrete Lower Top Roof,黒色のコンクリートの緩やかなトップ屋根,verified
block.mcwroofs.black_concrete_upper_steep_roof,Black Concrete Steep Top Roof,黒色のコンクリートの急なトップ屋根,verified
block.mcwroofs.black_lower_roof,Black Lower Base Roof,黒色の緩やかなベース屋根,verified
block.mcwroofs.black_roof,Black Roof,黒色の屋根,verified
block.mcwroofs.black_roof_block,Black Roof Block,黒色の屋根ブロック,verified
block.mcwroofs.black_roof_slab,Black Roof Slab,黒色の屋根のハーフブロック,verified
block.mcwroofs.black_steep_roof,Black Steep Base Roof,黒色の急なベース屋根,verified
block.mcwroofs.black_striped_awning,Black Striped Awning,黒色のストライプ柄の日よけ,verified
block.mcwroofs.black_terracotta_attic_roof,Black Terracotta Attic Roof,黒色のテラコッタの窓付き屋根,verified
block.mcwroofs.black_terracotta_lower_roof,Black Terracotta Lower Base Roof,黒色のテラコッタの緩やかなベース屋根,verified
block.mcwroofs.black_terracotta_roof,Black Terracotta Roof,黒色のテラコッタの屋根,verified
block.mcwroofs.black_terracotta_steep_roof,Black Terracotta Steep Base Roof,黒色のテラコッタの急なベース屋根,verified
block.mcwroofs.black_terracotta_top_roof,Black Terracotta Top Roof,黒色のテラコッタの大棟,verified
block.mcwroofs.black_terracotta_upper_lower_roof,Black Terracotta Lower Top Roof,黒色のテラコッタの緩やかなトップ屋根,verified
block.mcwroofs.black_terracotta_upper_steep_roof,Black Terracotta Steep Top Roof,黒色のテラコッタの急なトップ屋根,verified
block.mcwroofs.black_top_roof,Black Top Roof,黒色の大棟,verified
block.mcwroofs.black_upper_lower_roof,Black Lower Top Roof,黒色の緩やかなトップ屋根,verified
block.mcwroofs.black_upper_steep_roof,Black Steep Top Roof,黒色の急なトップ屋根,verified
block.mcwroofs.blackstone_attic_roof,Blackstone Attic Roof,ブラックストーンの窓付き屋根,verified
block.mcwroofs.blackstone_lower_roof,Blackstone Lower Base Roof,ブラックストーンの緩やかなベース屋根,verified
block.mcwroofs.blackstone_roof,Blackstone Roof,ブラックストーンの屋根,verified
block.mcwroofs.blackstone_steep_roof,Blackstone Steep Base Roof,ブラックストーンの急なベース屋根,verified
block.mcwroofs.blackstone_top_roof,Blackstone Top Roof,ブラックストーンの大棟,verified
block.mcwroofs.blackstone_upper_lower_roof,Blackstone Lower Top Roof,ブラックストーンの緩やかなトップ屋根,verified
block.mcwroofs.blackstone_upper_steep_roof,Blackstone Steep Top Roof,ブラックストーンの急なトップ屋根,verified
block.mcwroofs.blue_concrete_attic_roof,Blue Concrete Attic Roof,青色のコンクリートの窓付き屋根,verified
block.mcwroofs.blue_concrete_lower_roof,Blue Concrete Lower Base Roof,青色のコンクリートの緩やかなベース屋根,verified
block.mcwroofs.blue_concrete_roof,Blue Concrete Roof,青色のコンクリートの屋根,verified
block.mcwroofs.blue_concrete_steep_roof,Blue Concrete Steep Base Roof,青色のコンクリートの急なベース屋根,verified
block.mcwroofs.blue_concrete_top_roof,Blue Concrete Top Roof,青色のコンクリートの大棟,verified
block.mcwroofs.blue_concrete_upper_lower_roof,Blue Concrete Lower Top Roof,青色のコンクリートの緩やかなトップ屋根,verified
block.mcwroofs.blue_concrete_upper_steep_roof,Blue Concrete Steep Top Roof,青色のコンクリートの急なトップ屋根,verified
block.mcwroofs.blue_striped_awning,Blue Striped Awning,青色のストライプ柄の日よけ,verified
block.mcwroofs.blue_terracotta_attic_roof,Blue Terracotta Attic Roof,青色のテラコッタの窓付き屋根,verified
block.mcwroofs.blue_terracotta_lower_roof,Blue Terracotta Lower Base Roof,青色のテラコッタの緩やかなベース屋根,verified
block.mcwroofs.blue_terracotta_roof,Blue Terracotta Roof,青色のテラコッタの屋根,verified
block.mcwroofs.blue_terracotta_steep_roof,Blue Terracotta Steep Base Roof,青色のテラコッタの急なベース屋根,verified
