key,source_text,target_text,status
advancements.buzzier_bees.adventure.four_leaf_clover.description,Find a Four Leaf Clover,四つ葉のクローバーを見つける,translated
advancements.buzzier_bees.adventure.four_leaf_clover.title,Better Luck This Time,今度こそ良い運を,translated
advancements.buzzier_bees.husbandry.use_glazed_porkchop.description,Use a Glazed Porkchop to cure Mining Fatigue,釉薬がけポークチョップで採掘疲労を治す,translated
advancements.buzzier_bees.husbandry.use_glazed_porkchop.title,"Knees Weak, Arms Honey",膝ガクガク、腕ハチミツ,translated
advancements.buzzier_bees.husbandry.use_honey_apple.description,Use a Honey Apple to cure Levitation,ハチミツリンゴで浮遊を治す,translated
advancements.buzzier_bees.husbandry.use_honey_apple.title,An Apple a Day,1日1つのリンゴ,translated
advancements.buzzier_bees.husbandry.use_honey_bread.description,Use Honey Bread to cure Bad Omen,ハチミツパンで悪い前兆を治す,translated
advancements.buzzier_bees.husbandry.use_honey_bread.title,Good Omens,良い前兆,translated
block.buzzier_bees.acacia_beehive,Acacia Beehive,アカシアの養蜂箱,verified
block.buzzier_bees.birch_beehive,Birch Beehive,シラカバの養蜂箱,verified
block.buzzier_bees.buttercup,Buttercup,キンポウゲ,verified
block.buzzier_bees.chiseled_honeycomb_bricks,Chiseled Honeycomb Bricks,模様入りのハニカムレンガ,verified
block.buzzier_bees.crimson_beehive,Crimson Beehive,真紅の養蜂箱,verified
block.buzzier_bees.crystallized_honey_block,Crystallized Honey Block,結晶化したハチミツブロック,verified
block.buzzier_bees.dark_oak_beehive,Dark Oak Beehive,ダークオークの養蜂箱,verified
block.buzzier_bees.honey_lamp,Honey Lamp,ハチミツランプ,verified
block.buzzier_bees.honeycomb_brick_slab,Honeycomb Brick Slab,ハニカムレンガのハーフブロック,verified
block.buzzier_bees.honeycomb_brick_stairs,Honeycomb Brick Stairs,ハニカムレンガの階段,verified
block.buzzier_bees.honeycomb_brick_vertical_slab,Honeycomb Brick Vertical Slab,ハニカムレンガの縦ハーフブロック,verified
block.buzzier_bees.honeycomb_brick_wall,Honeycomb Brick Wall,ハニカムレンガの塀,verified
block.buzzier_bees.honeycomb_bricks,Honeycomb Bricks,ハニカムレンガ,verified
block.buzzier_bees.honeycomb_door,Honeycomb Door,ハニカムのドア,verified
block.buzzier_bees.honeycomb_tile_slab,Honeycomb Tile Slab,ハニカムタイルのハーフブロック,verified
block.buzzier_bees.honeycomb_tile_stairs,Honeycomb Tile Stairs,ハニカムタイルの階段,verified
block.buzzier_bees.honeycomb_tile_vertical_slab,Honeycomb Tile Vertical Slab,ハニカムタイルの縦ハーフブロック,verified
block.buzzier_bees.honeycomb_tile_wall,Honeycomb Tile Wall,ハニカムタイルの塀,verified
block.buzzier_bees.honeycomb_tiles,Honeycomb Tiles,ハニカムタイル,verified
block.buzzier_bees.honeycomb_trapdoor,Honeycomb Trapdoor,ハニカムのトラップドア,verified
block.buzzier_bees.jungle_beehive,Jungle Beehive,ジャングルの養蜂箱,verified
block.buzzier_bees.oak_beehive,Oak Beehive,樫のミツバチの巣,translated
block.buzzier_bees.pink_clover,Pink Clover,桃色のクローバー,verified
block.buzzier_bees.potted_buttercup,Potted Buttercup,植えられたキンポウゲ,verified
block.buzzier_bees.potted_pink_clover,Potted Pink Clover,植えられた桃色のクローバー,verified
block.buzzier_bees.potted_white_clover,Potted White Clover,植えられた白色のクローバー,verified
block.buzzier_bees.soul_candle,Soul Candle,魂のろうそく,verified
block.buzzier_bees.soul_candle_cake,Soul Candle Cake,ソウルキャンドルケーキ,translated
block.buzzier_bees.spruce_beehive,Spruce Beehive,マツの養蜂箱,verified
block.buzzier_bees.warped_beehive,Warped Beehive,歪んだ養蜂箱,verified
block.buzzier_bees.white_clover,White Clover,白色のクローバー,verified
block.minecraft.banner.mca_honeycomb.black,Black Honeycomb,黒色のハニカム,verified
block.minecraft.banner.mca_honeycomb.blue,Blue Honeycomb,青色のハニカム,verified
block.minecraft.banner.mca_honeycomb.brown,Brown Honeycomb,茶色のハニカム,verified
block.minecraft.banner.mca_honeycomb.cyan,Cyan Honeycomb,青緑色のハニカム,verified
block.minecraft.banner.mca_honeycomb.gray,Gray Honeycomb,灰色のハニカム,verified
block.minecraft.banner.mca_honeycomb.green,Green Honeycomb,緑色のハニカム,verified
block.minecraft.banner.mca_honeycomb.light_blue,Light Blue Honeycomb,薄青いハニカム,translated
block.minecraft.banner.mca_honeycomb.light_gray,Light Gray Honeycomb,薄灰色のハニカム,translated
block.minecraft.banner.mca_honeycomb.lime,Lime Honeycomb,黄緑色のハニカム,verified
block.minecraft.banner.mca_honeycomb.magenta,Magenta Honeycomb,赤紫色のハニカム,verified
block.minecraft.banner.mca_honeycomb.orange,Orange Honeycomb,橙色のハニカム,verified
block.minecraft.banner.mca_honeycomb.pink,Pink Honeycomb,桃色のハニカム,verified
