key,source_text,target_text,status
subtitles.tklib.wrench,Wrenching Noises,レンチの音,translated
tooltip.tklib.color.black,Black,黒,translated
tooltip.tklib.color.blue,Blue,青,translated
tooltip.tklib.color.brown,Brown,茶色,translated
tooltip.tklib.color.cyan,Cyan,シアン,translated
tooltip.tklib.color.gray,Gray,灰色,translated
tooltip.tklib.color.green,Green,緑,translated
tooltip.tklib.color.light_blue,Light Blue,薄青,translated
tooltip.tklib.color.light_gray,Light Gray,薄灰色,translated
tooltip.tklib.color.lime,Lime,黄緑,translated
tooltip.tklib.color.magenta,Magenta,マゼンタ,translated
tooltip.tklib.color.orange,Orange,橙色,translated
tooltip.tklib.color.pink,Pink,ピンク,translated
tooltip.tklib.color.purple,Purple,紫,translated
tooltip.tklib.color.red,Red,赤,translated
tooltip.tklib.color.white,White,白,translated
tooltip.tklib.color.yellow,Yellow,黄,translated
