key,source_text,target_text,status
block.lazierae2.aggregator,Fluix Aggregator,フルイクス集約機,translated
block.lazierae2.etcher,Circuit Etcher,回路エッチャー,translated
block.lazierae2.grinder,Pulse Grinder,パルスグラインダー,translated
block.lazierae2.infuser,Matter Infuser,マター注入器,translated
block.lazierae2.requester,ME Requester,MEリクエスター,translated
block_side.lazierae2.back,Back,背面,translated
block_side.lazierae2.bottom,Bottom,下面,translated
block_side.lazierae2.front,Front,前面,translated
block_side.lazierae2.left,Left,左面,translated
block_side.lazierae2.right,Right,右面,translated
block_side.lazierae2.top,Top,上面,translated
extract_setting.lazierae2.off,Disabled,無効,translated
extract_setting.lazierae2.on,Enabled,有効,translated
info.lazierae2.singularity,A simple way to obtain a Singularity is to pump water into a Matter Condenser.,シンギュラリティを入手する簡単な方法は、マターコンデンサーに水を汲み込むことです。,translated
info.lazierae2.universal_press,The Universal Press is a combination of all presses and can't be found in meteorites. It needs to be crafted.,ユニバーサルプレスはすべてのプレスの組み合わせであり、隕石の中には見つかりません。作成する必要があります。,translated
io_setting.lazierae2.input,Input,入力,translated
io_setting.lazierae2.io,I/O,入出力,translated
io_setting.lazierae2.off,Off,オフ,translated
io_setting.lazierae2.output,Output,出力,translated
item.lazierae2.carbonic_fluix_dust,Carbonic Fluix Dust,カーボニックフルイクスダスト,translated
item.lazierae2.coal_dust,Coal Dust,石炭粉,translated
item.lazierae2.fluix_steel_ingot,Fluix Steel Ingot,フルイクス鋼インゴット,translated
item.lazierae2.growth_core,Crystal Growth Core,結晶成長コア,translated
item.lazierae2.logic_unit,Fluix Logic Unit,フルイクスロジックユニット,translated
item.lazierae2.parallel_printed,Printed Parallel Circuit,印刷された並列回路,translated
item.lazierae2.parallel_processor,Parallel Processor,並列プロセッサー,translated
item.lazierae2.resonating_crystal,Resonating Crystal,共鳴水晶,translated
item.lazierae2.resonating_dust,Resonating Dust,共鳴ダスト,translated
item.lazierae2.resonating_seed,Resonating Seed,共鳴の種,translated
item.lazierae2.universal_press,Universal Press,ユニバーサルプレス,translated
itemGroup.lazierae2,Lazier AE2,怠いAE2,translated
request_status.lazierae2.export,Exporting,エクスポート中,translated
request_status.lazierae2.idle,Idling,待機中,translated
request_status.lazierae2.link,Crafting,作成中,translated
tooltip.lazierae2.action_click,Click,クリック,translated
tooltip.lazierae2.action_hold,Hold,長押し,translated
tooltip.lazierae2.aggregator.description,Facilitates in-world crafting by combining Crystal Growth Accelerators. Grants access to Crystal Crafts by using raw materials and has charging capabilities.,水晶成長加速器を組み合わせることで、ワールド内クラフトを促進します。生の材料を使用してクリスタルクラフトにアクセス可能であり、充電機能があります。,translated
tooltip.lazierae2.batch.description,"When craft requests are emitted, the Requester will use the batch size for the request. Using larger batches will increase the speed of stocking up items but will require more crafting storage.",クラフトリクエストが発行されると、リクエスターはバッチサイズをリクエストに使用します。より大きなバッチを使用するとアイテムの在庫補充速度が上がりますが、より多くのクラフトストレージが必要になります。,translated
tooltip.lazierae2.batch.title,Request Batch,リクエストバッチ,translated
tooltip.lazierae2.count.description,The count defines how many items should be held in stock before the Requester starts requesting new crafts.,カウント値は、リクエスターが新しいクラフトをリクエストし始める前に在庫に保持されるべきアイテムの数を定義します。,translated
tooltip.lazierae2.count.title,Request Count,リクエスト数,translated
tooltip.lazierae2.dump.action,to dump the energy,エネルギーを廃棄する,translated
tooltip.lazierae2.dump.description,This will void the currently stored energy completely.,現在保存されているエネルギーを完全に廃棄します。,translated
tooltip.lazierae2.dump.title,Dump Energy,エネルギー廃棄,translated
tooltip.lazierae2.dump.warning,You will not be able to recover the energy once removed!,削除されたエネルギーは回復できません！,translated
tooltip.lazierae2.energy.capacity.key,Maximum capacity,最大容量,translated
tooltip.lazierae2.energy.capacity.value,%s,,verified
tooltip.lazierae2.energy.current.key,Currently stored,現在保存中,translated
tooltip.lazierae2.energy.current.value,%s,,verified
tooltip.lazierae2.energy.title,Energy Information,エネルギー情報,translated
tooltip.lazierae2.etcher.description,Essentially an Advanced Inscriber but upgradable and faster by making use of raw materials.,本質的にはアドバンスド・インスクライバーですが、生の材料を利用することでアップグレード可能でより高速です。,translated
tooltip.lazierae2.extended_info,for more information,詳細情報を表示,translated
tooltip.lazierae2.extended_numbers,for extended numbers,拡張番号を表示,translated
tooltip.lazierae2.extract.action,to toggle auto extraction,自動抽出を切り替える,translated
tooltip.lazierae2.extract.current,Current setting,現在の設定,translated
tooltip.lazierae2.extract.description,Defines if the items from the output slot are automatically transferred to adjacent inventories.,出力スロットのアイテムが隣接するインベントリに自動転送されるかどうかを定義します。,translated
tooltip.lazierae2.extract.title,Auto Extract,自動抽出,translated
tooltip.lazierae2.focus.action,to focus box,ボックスにフォーカスする,translated
tooltip.lazierae2.focus.switch.action,to switch focus,フォーカスを切り替える,translated
tooltip.lazierae2.grinder.description,Grinds resources into their component parts for further use.,リソースを部品に粉砕してさらに利用します。,translated
tooltip.lazierae2.infuser.description,Fuses materials into new resources.,材料を新しいリソースに融合します。,translated
tooltip.lazierae2.io.action,to toggle this side,このサイドを切り替える,translated
tooltip.lazierae2.io.current,Setting,設定,translated
tooltip.lazierae2.io.description,Can be used to configure sides that act as inputs and outputs.,入力と出力として機能するサイドを構成するために使用できます。,translated
tooltip.lazierae2.io.reset,to reset this side,このサイドをリセットする,translated
tooltip.lazierae2.io.reset_all,to reset all sides,すべてのサイドをリセットする,translated
tooltip.lazierae2.io.side,Side,サイド,translated
tooltip.lazierae2.io.title,I/O Configuration,入出力構成,translated
tooltip.lazierae2.item.energy.key,Stored energy,保存されているエネルギー,translated
tooltip.lazierae2.item.energy.value,%s,,verified
tooltip.lazierae2.item.side_config,> Processor has a side configuration stored,> プロセッサーにサイド構成が保存されています,translated
tooltip.lazierae2.item.upgrades.key,Installed upgrades,インストール済みアップグレード,translated
tooltip.lazierae2.item.upgrades.value,%d / %d,,verified
tooltip.lazierae2.progress.energy.key,Energy cost,エネルギーコスト,translated
tooltip.lazierae2.progress.energy.value,%s,,verified
tooltip.lazierae2.progress.energy_multiplier.key,Energy cost multiplier,エネルギーコスト乗数,translated
tooltip.lazierae2.progress.energy_multiplier.value,%dx,,verified
tooltip.lazierae2.progress.none,There is no recipe being processed!,処理中のレシピはありません！,translated
tooltip.lazierae2.progress.progress.key,Progress,進捗,translated
tooltip.lazierae2.progress.progress.value,%d / %d ticks,%d / %d ティック,translated
tooltip.lazierae2.progress.recipe_energy.key,Recipe energy cost,レシピエネルギーコスト,translated
tooltip.lazierae2.progress.recipe_energy.value,%s,,verified
tooltip.lazierae2.progress.recipe_time.key,Recipe time,レシピ時間,translated
tooltip.lazierae2.progress.recipe_time.value,%d ticks,%d ティック,translated
tooltip.lazierae2.progress.time_multiplier.key,Time multiplier,時間乗数,translated
tooltip.lazierae2.progress.time_multiplier.value,%dx,,verified
tooltip.lazierae2.progress.title,Recipe Information,レシピ情報,translated
tooltip.lazierae2.requester.description,Keeps track of up to 6 different item types and requests new crafts when needed. Needs to be connected to an ME network.,最大6種類のアイテムタイプを追跡し、必要に応じて新しいクラフトをリクエストします。MEネットワークに接続する必要があります。,translated
