key,source_text,target_text,status
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_aoe,Increases the radius of targeted blocks.,対象ブロックの半径を増加させます。,translated
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_extract,Applies silk touch when breaking a block.,ブロック破壊時にシルクタッチを適用します。,translated
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_fortune,Applies fortune when breaking a block.,ブロック破壊時に幸運を適用します。,translated
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_pierce,Increases the depth of targeted blocks.,対象ブロックの深さを増加させます。,translated
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_randomize,Adds a chance to not target a block.,ブロックを対象にしない確率を追加します。,translated
ars_nouveau.augment_desc.glyph_pickup_fluid_glyph_sensitive,Targets the block hit directly instead of the relative position.,相対位置ではなく直接打たれたブロックを対象にします。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_aoe,Increases the radius of targeted blocks.,対象ブロックの半径を増加させます。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_extract,Applies silk touch when breaking a block.,ブロック破壊時にシルクタッチを適用します。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_fortune,Applies fortune when breaking a block.,ブロック破壊時に幸運を適用します。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_pierce,Increases the depth of targeted blocks.,対象ブロックの深さを増加させます。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_randomize,Adds a chance to not target a block.,ブロックを対象にしない確率を追加します。,translated
ars_nouveau.augment_desc.glyph_place_fluid_glyph_sensitive,Places the fluid inside the block hit instead of relative to it.,相対位置ではなく打たれたブロック内に液体を配置します。,translated
ars_nouveau.starbuncle.default_behavior,Defaulted to item transportation,アイテム輸送にデフォルト設定されました,translated
ars_nouveau.starbuncle.energy_behavior_set,Starbuncle will now transport energy,スターバンクルがエネルギーを輸送するようになります,translated
ars_nouveau.starbuncle.energy_from,Starbuncle will take energy from this battery,スターバンクルはこのバッテリーからエネルギーを取得します,translated
ars_nouveau.starbuncle.energy_to,Starbuncle will store energy here,スターバンクルはここにエネルギーを蓄えます,translated
ars_nouveau.starbuncle.fluid_behavior_set,Starbuncle will now transport fluids,スターバンクルが液体を輸送するようになります,translated
ars_nouveau.starbuncle.fluid_from,Starbuncle will take fluids from this tank,スターバンクルはこのタンクから液体を取得します,translated
ars_nouveau.starbuncle.fluid_to,Starbuncle will store fluids here,スターバンクルはここに液体を蓄えます,translated
ars_nouveau.starbuncle.gas_behavior_set,Starbuncle will now transport gasses,スターバンクルがガスを輸送するようになります,translated
ars_nouveau.starbuncle.gas_from,Starbuncle will take gas from this tank,スターバンクルはこのタンクからガスを取得します,translated
ars_nouveau.starbuncle.gas_to,Starbuncle will store gas here,スターバンクルはここにガスを蓄えます,translated
ars_nouveau.starbuncle.heal_behavior_set,Starbuncle will now heal creatures,スターバンクルが生物を癒すようになります,translated
ars_nouveau.starbuncle.miner,Starbuncle will mine blocks in this spot,スターバンクルはこの場所のブロックを採掘します,translated
ars_nouveau.starbuncle.miner_behavior_set,Starbuncle will now mine blocks,スターバンクルがブロックを採掘するようになります,translated
ars_nouveau.starbuncle.mining,Mining blocks at %d locations,%d個所でブロックを採掘中,translated
ars_nouveau.starbuncle.place,Starbuncle will place blocks in this spot,スターバンクルはこの場所にブロックを配置します,translated
ars_nouveau.starbuncle.placer_behavior_set,Starbuncle will now place blocks,スターバンクルがブロックを配置するようになります,translated
ars_nouveau.starbuncle.placing,Placing blocks at %d locations,%d個所にブロックを配置中,translated
ars_nouveau.starbuncle.robin_item_behavior_set,Starbuncle will now round-robin items between multiple inventories,スターバンクルが複数のインベントリ間でアイテムをラウンドロビンするようになります,translated
ars_nouveau.starbuncle.saddle_behavior_set,Starbuncle will now transport players,スターバンクルがプレイヤーを輸送するようになります,translated
ars_nouveau.starbuncle.sided_item_behavior_set,Starbuncle will now insert/extract items from specified sides,スターバンクルが指定された面からアイテムを挿入/抽出するようになります,translated
