key,source_text,target_text,status
advancement.create.andesite_alloy,Sturdier Rocks,頑丈な岩,verified
advancement.create.andesite_alloy.desc,"Obtain some Andesite Alloy, Create's most important resource",Createで最も重要な素材、安山岩合金を手に入れる。,verified
advancement.create.andesite_casing,The Andesite Age,安山岩の時代,verified
advancement.create.andesite_casing.desc,"Apply Andesite Alloy to stripped wood, creating a basic casing for your machines",安山岩合金を樹皮を剥いだ原木に使って、基本の機械のケーシングを作る,verified
advancement.create.anvil_plough,Blacksmith Artillery,鍛冶屋の大砲,verified
advancement.create.anvil_plough.desc,Launch an Anvil with Mechanical Ploughs,メカニカルプラウで金床を打ち出す,verified
advancement.create.arm_blaze_burner,Combust-o-Tron,燃料補給マシーン,verified
advancement.create.arm_blaze_burner.desc,Instruct a Mechanical Arm to feed your Blaze Burner,メカニカルアームにブレイズバーナーの燃料補給をさせる,verified
advancement.create.arm_many_targets,Organize-o-Tron,整理整頓マシーン,verified
advancement.create.arm_many_targets.desc,Program a Mechanical Arm with 10 or more output locations,メカニカルアームに10ヶ所以上、搬出先を設定する,verified
advancement.create.backtank,Pressure to Go,圧力、お持ち帰りで！,verified
advancement.create.backtank.desc,Create a Copper Backtank and make it accumulate air pressure,銅のバックタンクを作り、圧縮空気を溜める,verified
advancement.create.belt,Kelp Drive,ベルトコンブア,verified
advancement.create.belt.desc,Connect two Shafts with a Mechanical Belt,メカニカルベルトで2つのシャフトを繋ぐ,verified
advancement.create.belt_funnel_kiss,The Parrots and the Flaps,コウノトリの羽ばたき,verified
advancement.create.belt_funnel_kiss.desc,"Make two Belt-mounted Funnels kiss
§7(Hidden Advancement)",2つのファンネルをベルトに載せてキスさせる§7(隠し進捗),verified
advancement.create.brass,Real Alloys,本物の合金,verified
advancement.create.brass.desc,Create Brass Ingots by alloying Copper and Zinc Ingots in your Blaze-heated Mechanical Mixer,ブレイズで加熱したメカニカルミキサーで銅と亜鉛のインゴットを合金にして真鍮を作る,verified
advancement.create.brass_casing,The Brass Age,真鍮の時代,verified
advancement.create.brass_casing.desc,"Apply Brass Ingots to stripped wood, creating a casing for more sophisticated machines",真鍮のインゴットを樹皮を剥いだ原木に使って、高度な機械のケーシングを作る。,verified
advancement.create.burner,Sentient Fireplace,生きてる暖炉,verified
advancement.create.burner.desc,Obtain a Blaze Burner,ブレイズバーナーを入手する,verified
advancement.create.cardboard,Part and Parcel,小包には欠かせない,verified
advancement.create.cardboard.desc,Produce or obtain your first Cardboard,最初の段ボールを生産または入手する,verified
advancement.create.cardboard_armor,Full Stealth,完璧な隠密,verified
advancement.create.cardboard_armor.desc,Sneak around in full Cardboard Armor,全身に段ボール装備を着てしゃがむ,verified
advancement.create.cardboard_armor_trim,Arts and Crafts,美術と工芸,verified
advancement.create.cardboard_armor_trim.desc,"Decorate your cardboard equipment with armor trims
§7(Hidden Advancement)","鍛冶型で段ボール装備をおしゃれにする
§7(隠し進捗)",verified
advancement.create.cart_pickup,Strong Arms,力ずく,verified
advancement.create.cart_pickup.desc,Pick up a Minecart Contraption with at least 200 attached blocks,200ブロック以上が取り付けられたからくりトロッコを回収する,verified
advancement.create.chained_drain,On a Roll,うまく回ってます,verified
advancement.create.chained_drain.desc,"Watch an item move across a row of Item Drains
§7(Hidden Advancement)","並べたアイテム排液口の上でアイテムが転がるのを見る§7
(隠し進捗)",verified
advancement.create.chocolate_bucket,A World of Imagination,空想世界,verified
advancement.create.chocolate_bucket.desc,Obtain a bucket of molten chocolate,溶けたチョコレート入りバケツを手に入れる,verified
advancement.create.chute,Vertical Logistics,垂直輸送,verified
advancement.create.chute.desc,Transport some items by Chute,メカニカルベルトの垂直バージョン、シュートを設置する,verified
advancement.create.clockwork_bearing,Contraption o'Clock,時計仕掛け,verified
advancement.create.clockwork_bearing.desc,Assemble a structure mounted on a Clockwork Bearing,時計仕掛けのベアリングでからくりを組み立てる,verified
advancement.create.compacting,Compactification,小型化,verified
advancement.create.compacting.desc,Use a Mechanical Press and a Basin to create fewer items from more,メカニカルプレスと鉢でより少ないアイテムからよりたくさんのアイテムを作る,verified
advancement.create.conductor,Conductor Instructor,人材育成,verified
