key,source_text,target_text,status
block.supercircuitmaker.circuit,Circuit,回路,translated
block.supercircuitmaker.inspector,Inspector,インスペクター,translated
container.supercircuitmaker.constant,Constant: ,定数: ,translated
container.supercircuitmaker.constant.dec_1,-1,,pending
container.supercircuitmaker.constant.dec_20,-20,,pending
container.supercircuitmaker.constant.inc_1,+1,,pending
container.supercircuitmaker.constant.inc_20,+20,,pending
container.supercircuitmaker.delay,Quartz Resonator: ,クォーツレゾネーター: ,translated
container.supercircuitmaker.pulsar,Ender Pulsar: ,エンダーパルサー: ,translated
container.supercircuitmaker.timing.dec_10s,-10s,-10秒,translated
container.supercircuitmaker.timing.dec_10t,-10t,-10ティック,translated
container.supercircuitmaker.timing.dec_1s,-1s,-1秒,translated
container.supercircuitmaker.timing.dec_1t,-1t,-1ティック,translated
container.supercircuitmaker.timing.inc_10s,+10s,+10秒,translated
container.supercircuitmaker.timing.inc_10t,+10t,+10ティック,translated
container.supercircuitmaker.timing.inc_1s,+1s,+1秒,translated
container.supercircuitmaker.timing.inc_1t,+1t,+1ティック,translated
item.supercircuitmaker.adder,Adder,加算器,translated
item.supercircuitmaker.button,Miniature Button,ミニチュアボタン,translated
item.supercircuitmaker.constant,Constant,定数,translated
item.supercircuitmaker.delay,Quartz Resonator,クォーツレゾネーター,translated
item.supercircuitmaker.divider,Divider,ディバイダー,translated
item.supercircuitmaker.lamp,Miniature Lamp,ミニチュアランプ,translated
item.supercircuitmaker.multiplier,Multiplier,マルチプライヤー,translated
item.supercircuitmaker.note,Booper,ブーパー,translated
item.supercircuitmaker.palette,Palette and Brush,パレットとブラシ,translated
item.supercircuitmaker.platform,Support Platform,サポートプラットフォーム,translated
item.supercircuitmaker.pulsar,Ender Pulsar,エンダーパルサー,translated
item.supercircuitmaker.randomizer,Glowstone Exciter,グロウストーンエクサイター,translated
item.supercircuitmaker.redstone_stick,Redstone-Coated Stick,レッドストーンコーティングスティック,translated
item.supercircuitmaker.rgb_redstone_stick,RGB Redstone-Coated Stick,RGBレッドストーンコーティングスティック,translated
item.supercircuitmaker.screwdriver,Screwdriver,ドライバー,translated
item.supercircuitmaker.subtractor,Subtractor,サブトラクター,translated
item.supercircuitmaker.tiny_redstone,Tiny Pile of Redstone Dust,小さなレッドストーンダスト,translated
item.supercircuitmaker.tiny_rgb_redstone,Tiny Pile of RGB Redstone Dust,小さなRGBレッドストーンダスト,translated
itemGroup.supercircuitmaker,Super Circuit Maker,スーパーサーキットメーカー,translated
key.supercircuitmaker,Super Circuit Maker,スーパーサーキットメーカー,translated
key.supercircuitmaker.component_placement_modifier,Component Placement Modifier,コンポーネント配置修飾子,translated
key.supercircuitmaker.open_palette,Open Palette,パレットを開く,translated
msg.supercircuitmaker.inspector.learned,Learned!,学習しました!,translated
msg.supercircuitmaker.inspector.mode_block,Selected mode: Match block type,選択モード: ブロックタイプを照合,translated
msg.supercircuitmaker.inspector.mode_state,Selected mode: Match block state,選択モード: ブロック状態を照合,translated
subtitles.supercircuitmaker.place,BOOP,ビープ,translated
