key,source_text,target_text,status
block.moreconcrete.black_concrete_button,Black Concrete Button,黒いコンクリートボタン,translated
block.moreconcrete.black_concrete_fence,Black Concrete Fence,黒いコンクリートフェンス,translated
block.moreconcrete.black_concrete_fence_gate,Black Concrete Fence Gate,黒いコンクリートフェンスゲート,translated
block.moreconcrete.black_concrete_lever,Black Concrete Lever,黒いコンクリートレバー,translated
block.moreconcrete.black_concrete_pressure_plate,Black Concrete Pressure Plate,黒いコンクリート感圧板,translated
block.moreconcrete.black_concrete_slab,Black Concrete Slab,黒いコンクリートハーフブロック,translated
block.moreconcrete.black_concrete_stairs,Black Concrete Stairs,黒いコンクリート階段,translated
block.moreconcrete.black_concrete_wall,Black Concrete Wall,黒いコンクリートの壁,translated
block.moreconcrete.blue_concrete_button,Blue Concrete Button,青いコンクリートボタン,translated
block.moreconcrete.blue_concrete_fence,Blue Concrete Fence,青いコンクリートフェンス,translated
block.moreconcrete.blue_concrete_fence_gate,Blue Concrete Fence Gate,青いコンクリートフェンスゲート,translated
block.moreconcrete.blue_concrete_lever,Blue Concrete Lever,青いコンクリートレバー,translated
block.moreconcrete.blue_concrete_pressure_plate,Blue Concrete Pressure Plate,青いコンクリート感圧板,translated
block.moreconcrete.blue_concrete_slab,Blue Concrete Slab,青いコンクリートハーフブロック,translated
block.moreconcrete.blue_concrete_stairs,Blue Concrete Stairs,青いコンクリート階段,translated
block.moreconcrete.blue_concrete_wall,Blue Concrete Wall,青いコンクリートの壁,translated
block.moreconcrete.brown_concrete_button,Brown Concrete Button,茶色いコンクリートボタン,translated
block.moreconcrete.brown_concrete_fence,Brown Concrete Fence,茶色いコンクリートフェンス,translated
block.moreconcrete.brown_concrete_fence_gate,Brown Concrete Fence Gate,茶色いコンクリートフェンスゲート,translated
block.moreconcrete.brown_concrete_lever,Brown Concrete Lever,茶色いコンクリートレバー,translated
block.moreconcrete.brown_concrete_pressure_plate,Brown Concrete Pressure Plate,茶色いコンクリート感圧板,translated
block.moreconcrete.brown_concrete_slab,Brown Concrete Slab,茶色いコンクリートハーフブロック,translated
block.moreconcrete.brown_concrete_stairs,Brown Concrete Stairs,茶色いコンクリート階段,translated
block.moreconcrete.brown_concrete_wall,Brown Concrete Wall,茶色いコンクリートの壁,translated
block.moreconcrete.cyan_concrete_button,Cyan Concrete Button,シアンのコンクリートボタン,translated
block.moreconcrete.cyan_concrete_fence,Cyan Concrete Fence,シアンのコンクリートフェンス,translated
block.moreconcrete.cyan_concrete_fence_gate,Cyan Concrete Fence Gate,シアンのコンクリートフェンスゲート,translated
block.moreconcrete.cyan_concrete_lever,Cyan Concrete Lever,シアンのコンクリートレバー,translated
block.moreconcrete.cyan_concrete_pressure_plate,Cyan Concrete Pressure Plate,シアンのコンクリート感圧板,translated
block.moreconcrete.cyan_concrete_slab,Cyan Concrete Slab,シアンのコンクリートハーフブロック,translated
block.moreconcrete.cyan_concrete_stairs,Cyan Concrete Stairs,シアンのコンクリート階段,translated
block.moreconcrete.cyan_concrete_wall,Cyan Concrete Wall,シアンのコンクリートの壁,translated
block.moreconcrete.gray_concrete_button,Gray Concrete Button,グレーのコンクリートボタン,translated
block.moreconcrete.gray_concrete_fence,Gray Concrete Fence,グレーのコンクリートフェンス,translated
block.moreconcrete.gray_concrete_fence_gate,Gray Concrete Fence Gate,グレーのコンクリートフェンスゲート,translated
block.moreconcrete.gray_concrete_lever,Gray Concrete Lever,グレーのコンクリートレバー,translated
block.moreconcrete.gray_concrete_pressure_plate,Gray Concrete Pressure Plate,グレーのコンクリート感圧板,translated
block.moreconcrete.gray_concrete_slab,Gray Concrete Slab,グレーのコンクリートハーフブロック,translated
block.moreconcrete.gray_concrete_stairs,Gray Concrete Stairs,グレーのコンクリート階段,translated
block.moreconcrete.gray_concrete_wall,Gray Concrete Wall,グレーのコンクリートの壁,translated
block.moreconcrete.green_concrete_button,Green Concrete Button,緑のコンクリートボタン,translated
block.moreconcrete.green_concrete_fence,Green Concrete Fence,緑のコンクリートフェンス,translated
block.moreconcrete.green_concrete_fence_gate,Green Concrete Fence Gate,緑のコンクリートフェンスゲート,translated
block.moreconcrete.green_concrete_lever,Green Concrete Lever,緑のコンクリートレバー,translated
block.moreconcrete.green_concrete_pressure_plate,Green Concrete Pressure Plate,緑のコンクリート感圧板,translated
block.moreconcrete.green_concrete_slab,Green Concrete Slab,緑のコンクリートハーフブロック,translated
block.moreconcrete.green_concrete_stairs,Green Concrete Stairs,緑のコンクリート階段,translated
block.moreconcrete.green_concrete_wall,Green Concrete Wall,緑のコンクリートの壁,translated
block.moreconcrete.light_blue_concrete_button,Light Blue Concrete Button,空色のコンクリートボタン,translated
block.moreconcrete.light_blue_concrete_fence,Light Blue Concrete Fence,空色のコンクリートフェンス,translated
block.moreconcrete.light_blue_concrete_fence_gate,Light Blue Concrete Fence Gate,空色のコンクリートフェンスゲート,translated
block.moreconcrete.light_blue_concrete_lever,Light Blue Concrete Lever,空色のコンクリートレバー,translated
block.moreconcrete.light_blue_concrete_pressure_plate,Light Blue Concrete Pressure Plate,空色のコンクリート感圧板,translated
block.moreconcrete.light_blue_concrete_slab,Light Blue Concrete Slab,空色のコンクリートハーフブロック,translated
block.moreconcrete.light_blue_concrete_stairs,Light Blue Concrete Stairs,空色のコンクリート階段,translated
block.moreconcrete.light_blue_concrete_wall,Light Blue Concrete Wall,空色のコンクリートの壁,translated
block.moreconcrete.light_gray_concrete_button,Light Gray Concrete Button,薄いグレーのコンクリートボタン,translated
block.moreconcrete.light_gray_concrete_fence,Light Gray Concrete Fence,薄いグレーのコンクリートフェンス,translated
block.moreconcrete.light_gray_concrete_fence_gate,Light Gray Concrete Fence Gate,薄いグレーのコンクリートフェンスゲート,translated
block.moreconcrete.light_gray_concrete_lever,Light Gray Concrete Lever,薄いグレーのコンクリートレバー,translated
block.moreconcrete.light_gray_concrete_pressure_plate,Light Gray Concrete Pressure Plate,薄いグレーのコンクリート感圧板,translated
block.moreconcrete.light_gray_concrete_slab,Light Gray Concrete Slab,薄いグレーのコンクリートハーフブロック,translated
block.moreconcrete.light_gray_concrete_stairs,Light Gray Concrete Stairs,薄いグレーのコンクリート階段,translated
block.moreconcrete.light_gray_concrete_wall,Light Gray Concrete Wall,薄いグレーのコンクリートの壁,translated
block.moreconcrete.lime_concrete_button,Lime Concrete Button,ライムのコンクリートボタン,translated
block.moreconcrete.lime_concrete_fence,Lime Concrete Fence,ライムのコンクリートフェンス,translated
block.moreconcrete.lime_concrete_fence_gate,Lime Concrete Fence Gate,ライムのコンクリートフェンスゲート,translated
block.moreconcrete.lime_concrete_lever,Lime Concrete Lever,ライムのコンクリートレバー,translated
block.moreconcrete.lime_concrete_pressure_plate,Lime Concrete Pressure Plate,ライムのコンクリート感圧板,translated
block.moreconcrete.lime_concrete_slab,Lime Concrete Slab,ライムのコンクリートハーフブロック,translated
block.moreconcrete.lime_concrete_stairs,Lime Concrete Stairs,ライムのコンクリート階段,translated
block.moreconcrete.lime_concrete_wall,Lime Concrete Wall,ライムのコンクリートの壁,translated
block.moreconcrete.magenta_concrete_button,Magenta Concrete Button,マゼンタのコンクリートボタン,translated
block.moreconcrete.magenta_concrete_fence,Magenta Concrete Fence,マゼンタのコンクリートフェンス,translated
block.moreconcrete.magenta_concrete_fence_gate,Magenta Concrete Fence Gate,マゼンタのコンクリートフェンスゲート,translated
block.moreconcrete.magenta_concrete_lever,Magenta Concrete Lever,マゼンタのコンクリートレバー,translated
block.moreconcrete.magenta_concrete_pressure_plate,Magenta Concrete Pressure Plate,マゼンタのコンクリート感圧板,translated
block.moreconcrete.magenta_concrete_slab,Magenta Concrete Slab,マゼンタのコンクリートハーフブロック,translated
block.moreconcrete.magenta_concrete_stairs,Magenta Concrete Stairs,マゼンタのコンクリート階段,translated
block.moreconcrete.magenta_concrete_wall,Magenta Concrete Wall,マゼンタのコンクリートの壁,translated
block.moreconcrete.orange_concrete_button,Orange Concrete Button,オレンジのコンクリートボタン,translated
block.moreconcrete.orange_concrete_fence,Orange Concrete Fence,オレンジのコンクリートフェンス,translated
block.moreconcrete.orange_concrete_fence_gate,Orange Concrete Fence Gate,オレンジのコンクリートフェンスゲート,translated
block.moreconcrete.orange_concrete_lever,Orange Concrete Lever,オレンジのコンクリートレバー,translated
block.moreconcrete.orange_concrete_pressure_plate,Orange Concrete Pressure Plate,オレンジのコンクリート感圧板,translated
block.moreconcrete.orange_concrete_slab,Orange Concrete Slab,オレンジのコンクリートハーフブロック,translated
block.moreconcrete.orange_concrete_stairs,Orange Concrete Stairs,オレンジのコンクリート階段,translated
block.moreconcrete.orange_concrete_wall,Orange Concrete Wall,オレンジのコンクリートの壁,translated
block.moreconcrete.pink_concrete_button,Pink Concrete Button,ピンクのコンクリートボタン,translated
block.moreconcrete.pink_concrete_fence,Pink Concrete Fence,ピンクのコンクリートフェンス,translated
block.moreconcrete.pink_concrete_fence_gate,Pink Concrete Fence Gate,ピンクのコンクリートフェンスゲート,translated
block.moreconcrete.pink_concrete_lever,Pink Concrete Lever,ピンクのコンクリートレバー,translated
block.moreconcrete.pink_concrete_pressure_plate,Pink Concrete Pressure Plate,ピンクのコンクリート感圧板,translated
block.moreconcrete.pink_concrete_slab,Pink Concrete Slab,ピンクのコンクリートハーフブロック,translated
block.moreconcrete.pink_concrete_stairs,Pink Concrete Stairs,ピンクのコンクリート階段,translated
block.moreconcrete.pink_concrete_wall,Pink Concrete Wall,ピンクのコンクリートの壁,translated
block.moreconcrete.purple_concrete_button,Purple Concrete Button,紫のコンクリートボタン,translated
block.moreconcrete.purple_concrete_fence,Purple Concrete Fence,紫のコンクリートフェンス,translated
block.moreconcrete.purple_concrete_fence_gate,Purple Concrete Fence Gate,紫のコンクリートフェンスゲート,translated
block.moreconcrete.purple_concrete_lever,Purple Concrete Lever,紫のコンクリートレバー,translated
block.moreconcrete.purple_concrete_pressure_plate,Purple Concrete Pressure Plate,紫のコンクリート感圧板,translated
block.moreconcrete.purple_concrete_slab,Purple Concrete Slab,紫のコンクリートハーフブロック,translated
block.moreconcrete.purple_concrete_stairs,Purple Concrete Stairs,紫のコンクリート階段,translated
block.moreconcrete.purple_concrete_wall,Purple Concrete Wall,紫のコンクリートの壁,translated
block.moreconcrete.red_concrete_button,Red Concrete Button,赤いコンクリートボタン,translated
block.moreconcrete.red_concrete_fence,Red Concrete Fence,赤いコンクリートフェンス,translated
block.moreconcrete.red_concrete_fence_gate,Red Concrete Fence Gate,赤いコンクリートフェンスゲート,translated
block.moreconcrete.red_concrete_lever,Red Concrete Lever,赤いコンクリートレバー,translated
block.moreconcrete.red_concrete_pressure_plate,Red Concrete Pressure Plate,赤いコンクリート感圧板,translated
block.moreconcrete.red_concrete_slab,Red Concrete Slab,赤いコンクリートハーフブロック,translated
block.moreconcrete.red_concrete_stairs,Red Concrete Stairs,赤いコンクリート階段,translated
block.moreconcrete.red_concrete_wall,Red Concrete Wall,赤いコンクリートの壁,translated
block.moreconcrete.white_concrete_button,White Concrete Button,白いコンクリートボタン,translated
block.moreconcrete.white_concrete_fence,White Concrete Fence,白いコンクリートフェンス,translated
block.moreconcrete.white_concrete_fence_gate,White Concrete Fence Gate,白いコンクリートフェンスゲート,translated
block.moreconcrete.white_concrete_lever,White Concrete Lever,白いコンクリートレバー,translated
block.moreconcrete.white_concrete_pressure_plate,White Concrete Pressure Plate,白いコンクリート感圧板,translated
block.moreconcrete.white_concrete_slab,White Concrete Slab,白いコンクリートハーフブロック,translated
block.moreconcrete.white_concrete_stairs,White Concrete Stairs,白いコンクリート階段,translated
block.moreconcrete.white_concrete_wall,White Concrete Wall,白いコンクリートの壁,translated
block.moreconcrete.yellow_concrete_button,Yellow Concrete Button,黄色いコンクリートボタン,translated
block.moreconcrete.yellow_concrete_fence,Yellow Concrete Fence,黄色いコンクリートフェンス,translated
block.moreconcrete.yellow_concrete_fence_gate,Yellow Concrete Fence Gate,黄色いコンクリートフェンスゲート,translated
block.moreconcrete.yellow_concrete_lever,Yellow Concrete Lever,黄色いコンクリートレバー,translated
block.moreconcrete.yellow_concrete_pressure_plate,Yellow Concrete Pressure Plate,黄色いコンクリート感圧板,translated
block.moreconcrete.yellow_concrete_slab,Yellow Concrete Slab,黄色いコンクリートハーフブロック,translated
block.moreconcrete.yellow_concrete_stairs,Yellow Concrete Stairs,黄色いコンクリート階段,translated
block.moreconcrete.yellow_concrete_wall,Yellow Concrete Wall,黄色いコンクリートの壁,translated
