key,source_text,target_text,status
options.availableKeys,Available Keys,利用可能なキー,translated
options.category,Category,カテゴリ,translated
options.confirmReset,Confirm?,確認?,translated
options.key,Key,キー,translated
options.search,Search,検索,translated
options.showAll,Show All,すべて表示,translated
options.showConflicts,Show Conflicts,競合を表示,translated
options.showNone,Show Unbound,未割り当てを表示,translated
options.sort,Sort,並び替え,translated
options.sortAZ,A->Z,A→Z,translated
options.sortNone,None,なし,translated
options.sortZA,Z->A,Z→A,translated
options.toggleFree,Toggle Free,空きを切り替え,translated
