key,source_text,target_text,status
advancements.advancedperipherals.ar_toolkit,AR-ready!,AR対応！,translated
advancements.advancedperipherals.ar_toolkit.description,"Collect items, that are required to use the AR features. Now you decide, how reality looks like",AR機能を使用するために必要なアイテムを集めてください。さあ、あなたが現実の見え方を決めましょう,translated
advancements.advancedperipherals.base_toolkit,Gentleman's set!,紳士のセット！,translated
advancements.advancedperipherals.base_toolkit.description,"Collect redstone integrator, inventory manager and energy detector. How did you even play without this?",Redstone Integrator、Inventory Manager、Energy Detectorを集めてください。これなしでどうやってプレイしていたのですか？,translated
advancements.advancedperipherals.end_automata_core,End automata core,End オートマタコア,translated
advancements.advancedperipherals.end_automata_core.description,"If you can code gps-free position location with this, you win",これを使ってGPS不要の位置検出をコード化できたら、あなたの勝ちです,translated
advancements.advancedperipherals.husbandry_automata_core,Husbandry automata core,Husbandry オートマタコア,translated
advancements.advancedperipherals.husbandry_automata_core.description,Is this core gluten-free? ,このコアはグルテンフリーですか？,translated
advancements.advancedperipherals.nbt_toolkit,UNLIMITED POWER!!!,無制限の力！！！,translated
advancements.advancedperipherals.nbt_toolkit.description,Collect NBT storage and block reader. Now all of the world's secrets are open to you!,NBT StorageとBlock Readerを集めてください。世界の秘密があなたの前に開かれます！,translated
advancements.advancedperipherals.overpowered_automata_core,Overpowered automata core,Overpowered オートマタコア,translated
advancements.advancedperipherals.overpowered_automata_core.description,Can you handle so much power?,これほどの力を扱えますか？,translated
advancements.advancedperipherals.root,Advanced Peripherals,アドバンスドペリフェラルズ,translated
advancements.advancedperipherals.root.description,Every journey starts with the first block ...,全ての旅は最初のブロックから始まります…,translated
advancements.advancedperipherals.sense_toolkit,The truth can't hide forever,真実は永遠に隠すことはできません,translated
advancements.advancedperipherals.sense_toolkit.description,Collect geo scanner and environmental detector. There is no limits for observability!,Geo ScannerとEnvironmental Detectorを集めてください。観測可能性に限界はありません！,translated
advancements.advancedperipherals.weak_automata_core,First automata core,最初のオートマタコア,translated
advancements.advancedperipherals.weak_automata_core.description,Does the afterlife exist in minecraft?,Minecraftに来世は存在しますか？,translated
block.advancedperipherals.ar_controller,AR Controller,AR コントローラー,translated
block.advancedperipherals.block_reader,Block Reader,ブロックリーダー,translated
block.advancedperipherals.chat_box,Chat box,チャットボックス,translated
block.advancedperipherals.colony_integrator,Colony Integrator,コロニーインテグレーター,translated
block.advancedperipherals.energy_detector,Energy Detector,エネルギー検出器,translated
block.advancedperipherals.environment_detector,Environment Detector,環境検出器,translated
block.advancedperipherals.geo_scanner,Geo Scanner,Geoスキャナー,translated
block.advancedperipherals.inventory_manager,Inventory Manager,インベントリマネージャー,translated
block.advancedperipherals.me_bridge,ME Bridge,MEブリッジ,translated
block.advancedperipherals.nbt_storage,NBT Storage,NBTストレージ,translated
block.advancedperipherals.peripheral_casing,Peripheral Casing,周辺機器ケーシング,translated
block.advancedperipherals.player_detector,Player Detector,プレイヤー検出器,translated
block.advancedperipherals.redstone_integrator,Redstone Integrator,レッドストーンインテグレーター,translated
block.advancedperipherals.rs_bridge,RS Bridge,RSブリッジ,translated
curios.identifier.glasses,Glasses,眼鏡,translated
entity.minecraft.villager.advancedperipherals.computer_scientist,Computer Scientist,コンピュータ科学者,translated
item.advancedperipherals.ar_goggles,AR Goggles,ARゴーグル,translated
item.advancedperipherals.chunk_controller,Chunk Controller,チャンクコントローラー,translated
item.advancedperipherals.computer_tool,Computer Tool,コンピュータツール,translated
item.advancedperipherals.end_automata_core,End automata core,Endオートマタコア,translated
item.advancedperipherals.husbandry_automata_core,Husbandry automata core,Husbandryオートマタコア,translated
item.advancedperipherals.memory_card,Memory Card,メモリカード,translated
item.advancedperipherals.overpowered_end_automata_core,Overpowered end automata core,Overpowered Endオートマタコア,translated
item.advancedperipherals.overpowered_husbandry_automata_core,Overpowered husbandry automata core,Overpowered Husbandryオートマタコア,translated
item.advancedperipherals.overpowered_weak_automata_core,Overpowered weak automata core,Overpowered 弱いオートマタコア,translated
item.advancedperipherals.tooltip.ar_controller,§7Used to control linked AR goggles wirelessly.,§7リンクされたARゴーグルをワイヤレスで制御するために使用します。,translated
item.advancedperipherals.tooltip.ar_goggles,"§7Provides a HUD overlay, controllable by the linked AR Controller. Right click controller to link.",§7HUDオーバーレイを提供し、リンクされたARコントローラーで制御可能です。リンクするにはコントローラーを右クリックしてください。,translated
item.advancedperipherals.tooltip.ar_goggles.binding,Bound to controller at %d %d %d.,コントローラーにバインドされています：%d %d %d,translated
item.advancedperipherals.tooltip.block_reader,§7This block is able to read data of blocks and tile entities in front of it,§7このブロックは前方のブロックとタイルエンティティのデータを読み取ることができます,translated
item.advancedperipherals.tooltip.chat_box,§7Can be used to read and write messages to the ingame chat.,§7ゲーム内チャットにメッセージを読み取り、書き込むために使用できます。,translated
item.advancedperipherals.tooltip.chunk_controller,§7A crafting ingredient for the Chunky Turtle.,§7Chunky Turtleのクラフト材料です。,translated
item.advancedperipherals.tooltip.colony_integrator,§7This block is able to interact with mine colonies,§7このブロックはマイン・コロニーと相互作用できます,translated
item.advancedperipherals.tooltip.computer_tool,"§7You can access a GUI of our blocks with this magic tool. But for now, it's useless.",§7この魔法のツールでブロックのGUIにアクセスできます。でも今のところ役に立たりません。,translated
item.advancedperipherals.tooltip.disabled,"§cThis item is disabled in config, so you can craft it, but peripheral logic will not work",§cこのアイテムは設定で無効化されています。クラフトできますが、周辺機器ロジックは動作しません,translated
item.advancedperipherals.tooltip.end_automata_core,"§7Upgrade for turtle, that allows basic interaction and teleportation in world",§7タートルのアップグレード、ワールド内での基本的なインタラクションとテレポートを可能にします,translated
item.advancedperipherals.tooltip.energy_detector,§7Can detect energy flow and acts as a resistor.,§7エネルギーの流れを検出でき、抵抗として機能します。,translated
item.advancedperipherals.tooltip.environment_detector,§7Can be used to interact with the World.,§7ワールドと相互作用するために使用できます。,translated
item.advancedperipherals.tooltip.geo_scanner,§7This block is able to scan the area around it,§7このブロックは周囲の領域をスキャンできます,translated
item.advancedperipherals.tooltip.husbandry_automata_core,"§7Upgrade for turtle, that allows basic interaction and advanced interaction with animals",§7タートルのアップグレード、動物との基本的なインタラクションと高度なインタラクションを可能にします,translated
item.advancedperipherals.tooltip.inventory_manager,§7This block is able to send or receive specific items from a player inventory.,§7このブロックはプレイヤーのインベントリから特定のアイテムを送受信できます。,translated
item.advancedperipherals.tooltip.me_bridge,§7Can be used to interact with Applied Energistics 2.,§7Applied Energistics 2と相互作用するために使用できます。,translated
item.advancedperipherals.tooltip.memory_card,§7Can save the rights of a player to use it in a inventory manager.,§7プレイヤーの権利をインベントリマネージャーで使用するために保存できます。,translated
item.advancedperipherals.tooltip.memory_card.bound,Bound to %s.,%sにバインドされています。,translated
item.advancedperipherals.tooltip.nbt_storage,§7This block is able to store some nbt data,§7このブロックはいくつかのNBTデータを保存できます,translated
item.advancedperipherals.tooltip.overpowered_end_automata_core,"§7Improved version of end automata core, that provide some overpowered uses! Be careful, upgrade is very fragile.",§7Endオートマタコアの改良版で、強力な機能を提供します！注意、このアップグレードはとても繊細です。,translated
item.advancedperipherals.tooltip.overpowered_husbandry_automata_core,"§7Improved version of husbandry automata core, that provide some overpowered uses! Be careful, upgrade is very fragile.",§7Husbandryオートマタコアの改良版で、強力な機能を提供します！注意、このアップグレードはとても繊細です。,translated
item.advancedperipherals.tooltip.overpowered_weak_automata_core,"§7Improved version of weak automata core, that provide some overpowered uses! Be careful, upgrade is very fragile.",§7弱いオートマタコアの改良版で、強力な機能を提供します！注意、このアップグレードはとても繊細です。,translated
item.advancedperipherals.tooltip.peripheral_casing,§7An empty hull without the love it deserves.,§7それが値する愛情なき空っぽのハル。,translated
item.advancedperipherals.tooltip.player_detector,§7Can be used to interact with Players.,§7プレイヤーと相互作用するために使用できます。,translated
item.advancedperipherals.tooltip.redstone_integrator,§7This block is able to interact with redstone. Works exactly like the redstone api of an computer.,§7このブロックはレッドストーンと相互作用できます。コンピュータのレッドストーンAPIと全く同じに機能します。,translated
item.advancedperipherals.tooltip.rs_bridge,§7Can be used to interact with Refined Storage.,§7Refined Storageと相互作用するために使用できます。,translated
item.advancedperipherals.tooltip.show_desc,§b[§7%s§b] §7For Description,§b[§7%s§b] §7説明については,translated
item.advancedperipherals.tooltip.weak_automata_core,"§7Upgrade for turtle, that makes the turtle useful again",§7タートルのアップグレード、タートルを再び有用にします,translated
item.advancedperipherals.weak_automata_core,Weak automata core,弱いオートマタコア,translated
itemGroup.advancedperipheralstab,Advanced Peripherals,アドバンスドペリフェラルズ,translated
keybind.advancedperipherals.category,Advanced Peripherals,アドバンスドペリフェラルズ,translated
keybind.advancedperipherals.description,Show Description,説明を表示,translated
pocket.advancedperipherals.chatty_pocket,Chatty,チャッティ,translated
pocket.advancedperipherals.colony_pocket,Colony,コロニー,translated
pocket.advancedperipherals.environment_pocket,Environment,エンバイロメント,translated
pocket.advancedperipherals.geoscanner_pocket,Geoscanning,ジオスキャニング,translated
pocket.advancedperipherals.player_pocket,Player,プレイヤー,translated
text.advancedperipherals.added_player,Added you to the memory card,メモリカードにあなたを追加しました,translated
text.advancedperipherals.automata_core_feed_by_player,"You trying to feed entity to soul, but your own body refuses to do this. Maybe something more mechanical can do this?",エンティティをソウルに与えようとしていますが、あなた自身の体がこれを拒否します。もっと機械的な何かがこれをできるかもしれません？,translated
text.advancedperipherals.linked_goggles,Successfully linked AR goggles!,ARゴーグルが正常にリンクされました！,translated
