key,source_text,target_text,status
block.rftoolsutility.analog,Analog,アナログ,translated
block.rftoolsutility.counter,Counter,カウンター,translated
block.rftoolsutility.crafter1,Crafter Tier 1,クラフター Tier 1,translated
block.rftoolsutility.crafter2,Crafter Tier 2,クラフター Tier 2,translated
block.rftoolsutility.crafter3,Crafter Tier 3,クラフター Tier 3,translated
block.rftoolsutility.creative_screen,Creative Screen,クリエイティブスクリーン,translated
block.rftoolsutility.destination_analyzer,Destination Analyzer,デスティネーションアナライザー,translated
block.rftoolsutility.dialing_device,Dialing Device,ダイアルデバイス,translated
block.rftoolsutility.digit,Digit,ディジット,translated
block.rftoolsutility.environmental_controller,Environmental Controller,環境コントローラー,translated
block.rftoolsutility.invchecker,Inventory Checker,インベントリチェッカー,translated
block.rftoolsutility.logic,Logic,ロジック,translated
block.rftoolsutility.matter_beamer,Matter Beamer,マタービーマー,translated
block.rftoolsutility.matter_booster,Matter Booster,マターブースター,translated
block.rftoolsutility.matter_receiver,Matter Receiver,マターレシーバー,translated
block.rftoolsutility.matter_transmitter,Matter Transmitter,マタートランスミッター,translated
block.rftoolsutility.redstone_receiver,Redstone Receiver,レッドストーンレシーバー,translated
block.rftoolsutility.redstone_transmitter,Redstone Transmitter,レッドストーントランスミッター,translated
block.rftoolsutility.screen,Screen,スクリーン,translated
block.rftoolsutility.screen_controller,Screen Controller,スクリーンコントローラー,translated
block.rftoolsutility.sensor,Sensor,センサー,translated
block.rftoolsutility.sequencer,Sequencer,シーケンサー,translated
block.rftoolsutility.simple_dialer,Simple Dialer,シンプルダイヤラー,translated
block.rftoolsutility.spawner,Spawner,スポーナー,translated
block.rftoolsutility.tank,Tank,タンク,translated
block.rftoolsutility.timer,Timer,タイマー,translated
block.rftoolsutility.wire,Wire,ワイヤー,translated
item.rftoolsutility.advanced_charged_porter,Advanced Charged Porter,アドバンスドチャージドポーター,translated
item.rftoolsutility.blindness_module,Blindness Module,盲目性モジュール,translated
item.rftoolsutility.button_module,Button Screen Module,ボタンスクリーンモジュール,translated
item.rftoolsutility.charged_porter,Charged Porter,チャージドポーター,translated
