key,source_text,target_text,status
block.mekmm.advanced_centrifuging_factory,Advanced Centrifuging Factory,発展分離ファクトリー,verified
block.mekmm.advanced_chemical_infusing_factory,Advanced Chemical Infusing Factory,発展混成ファクトリー,verified
block.mekmm.advanced_crystallizing_factory,Advanced Crystallizing Factory,発展結晶ファクトリー,verified
block.mekmm.advanced_dissolving_factory,Advanced Dissolving Factory,発展溶解ファクトリー,verified
block.mekmm.advanced_lathing_factory,Advanced Lathe Factory,発展旋盤ファクトリー,verified
block.mekmm.advanced_liquifying_factory,Advanced Liquifying Factory,高度な液化工場,translated
block.mekmm.advanced_oxidizing_factory,Advanced Oxidizing Factory,発展酸化ファクトリー,verified
block.mekmm.advanced_planting_factory,Advanced Planting Factory,発展栽培ファクトリー,verified
block.mekmm.advanced_pressurised_reacting_factory,Advanced Pressurised Reacting Factory,発展反応ファクトリー,verified
block.mekmm.advanced_recycling_factory,Advanced Recycling Factory,発展再環ファクトリー,verified
block.mekmm.advanced_replicating_factory,Advanced Replicating Factory,発展複製ファクトリー,verified
block.mekmm.advanced_rolling_mill_factory,Advanced Rolling Mill Factory,発展圧延ファクトリー,verified
block.mekmm.advanced_stamping_factory,Advanced Stamping Factory,発展打圧ファクトリー,verified
block.mekmm.advanced_washing_factory,Advanced Washing Factory,発展洗浄ファクトリー,verified
block.mekmm.ambient_gas_collector,Ambient Gas Collector,環境ガス収集機,verified
block.mekmm.author_doll,Author Doll,作者のぬいぐるみ,verified
block.mekmm.basic_centrifuging_factory,Basic Centrifuging Factory,基本分離ファクトリー,verified
block.mekmm.basic_chemical_infusing_factory,Basic Chemical Infusing Factory,基本混成ファクトリー,verified
block.mekmm.basic_crystallizing_factory,Basic Crystallizing Factory,基本結晶ファクトリー,verified
block.mekmm.basic_dissolving_factory,Basic Dissolving Factory,基本溶解ファクトリー,verified
block.mekmm.basic_lathing_factory,Basic Lathe Factory,基本旋盤ファクトリー,verified
block.mekmm.basic_liquifying_factory,Basic Liquifying Factory,基本液化工場,translated
block.mekmm.basic_oxidizing_factory,Basic Oxidizing Factory,基本酸化ファクトリー,verified
block.mekmm.basic_planting_factory,Basic Planting Factory,基本栽培ファクトリー,verified
block.mekmm.basic_pressurised_reacting_factory,Basic Pressurised Reacting Factory,基本反応ファクトリー,verified
block.mekmm.basic_recycling_factory,Basic Recycling Factory,基本再環ファクトリー,verified
block.mekmm.basic_replicating_factory,Basic Replicating Factory,基本複製ファクトリー,verified
block.mekmm.basic_rolling_mill_factory,Basic Rolling Mill Factory,基本圧延ファクトリー,verified
block.mekmm.basic_stamping_factory,Basic Stamping Factory,基本打圧ファクトリー,verified
block.mekmm.basic_washing_factory,Basic Washing Factory,基本洗浄ファクトリー,verified
block.mekmm.chemical_replicator,Chemical Replicator,化学レプリケーター,translated
block.mekmm.cnc_lathe,CNC Lathe,コンピューター数値制御旋盤機,verified
block.mekmm.cnc_rolling_mill,CNC Rolling Mill,コンピューター数値制御圧延機,verified
block.mekmm.cnc_stamper,CNC Stamper,コンピューター数値制御打圧機,verified
block.mekmm.creative_centrifuging_factory,Creative Centrifuging Factory,クリエイティブ遠心分離工場,translated
block.mekmm.creative_chemical_infusing_factory,Creative Chemical Infusing Factory,クリエイティブ化学注入工場,translated
block.mekmm.creative_crystallizing_factory,Creative Crystallizing Factory,クリエイティブ結晶化工場,translated
block.mekmm.creative_dissolving_factory,Creative Dissolving Factory,クリエイティブ溶解工場,translated
block.mekmm.creative_lathing_factory,Creative Lathe Factory,クリエイティブ旋盤工場,translated
block.mekmm.creative_liquifying_factory,Creative Liquifying Factory,クリエイティブ液化工場,translated
block.mekmm.creative_oxidizing_factory,Creative Oxidizing Factory,クリエイティブ酸化工場,translated
block.mekmm.creative_planting_factory,Creative Planting Factory,クリエイティブ栽培工場,translated
block.mekmm.creative_pressurised_reacting_factory,Creative Pressurised Reacting Factory,クリエイティブ加圧反応工場,translated
block.mekmm.creative_recycling_factory,Creative Recycling Factory,クリエイティブリサイクル工場,translated
block.mekmm.creative_replicating_factory,Creative Replicating Factory,クリエイティブレプリケート工場,translated
block.mekmm.creative_rolling_mill_factory,Creative Rolling Mill Factory,クリエイティブローリングミル工場,translated
block.mekmm.creative_stamping_factory,Creative Stamping Factory,クリエイティブスタンピング工場,translated
block.mekmm.creative_washing_factory,Creative Washing Factory,クリエイティブ洗浄工場,translated
block.mekmm.dense_centrifuging_factory,Dense Centrifuging Factory,濃密遠心分離工場,translated
block.mekmm.dense_chemical_infusing_factory,Dense Chemical Infusing Factory,濃密化学注入工場,translated
block.mekmm.dense_crystallizing_factory,Dense Crystallizing Factory,濃密結晶化工場,translated
block.mekmm.dense_dissolving_factory,Dense Dissolving Factory,濃密溶解工場,translated
block.mekmm.dense_lathing_factory,Dense Lathe Factory,濃密旋盤工場,translated
block.mekmm.dense_liquifying_factory,Dense Liquifying Factory,濃密液化工場,translated
block.mekmm.dense_oxidizing_factory,Dense Oxidizing Factory,濃密酸化工場,translated
block.mekmm.dense_planting_factory,Dense Planting Factory,濃密栽培工場,translated
block.mekmm.dense_pressurised_reacting_factory,Dense Pressurised Reacting Factory,濃密加圧反応工場,translated
block.mekmm.dense_recycling_factory,Dense Recycling Factory,濃密リサイクル工場,translated
block.mekmm.dense_replicating_factory,Dense Replicating Factory,濃密レプリケート工場,translated
block.mekmm.dense_rolling_mill_factory,Dense Rolling Mill Factory,濃密ローリングミル工場,translated
block.mekmm.dense_stamping_factory,Dense Stamping Factory,濃密スタンピング工場,translated
block.mekmm.dense_washing_factory,Dense Washing Factory,濃密洗浄工場,translated
block.mekmm.elite_centrifuging_factory,Elite Centrifuging Factory,精鋭分離ファクトリー,verified
