key,source_text,target_text,status
block.mcwpaths.acacia_planks_path,Acacia Planks Path,アカシア板の道,translated
block.mcwpaths.andesite_basket_weave_paving,Andesite Basket Weave Paving,安山岩籠編み舗装,translated
block.mcwpaths.andesite_clover_paving,Andesite Clover Paving,安山岩クローバー舗装,translated
block.mcwpaths.andesite_crystal_floor,Andesite Crystal Floor,安山岩クリスタル床,translated
block.mcwpaths.andesite_crystal_floor_path,Andesite Crystal Floor Path,安山岩クリスタル床の道,translated
block.mcwpaths.andesite_crystal_floor_slab,Andesite Crystal Floor Slab,安山岩クリスタル床ハーフブロック,translated
block.mcwpaths.andesite_crystal_floor_stairs,Andesite Crystal Floor Stairs,安山岩クリスタル床階段,translated
block.mcwpaths.andesite_diamond_paving,Andesite Diamond Paving,安山岩ダイヤモンド舗装,translated
block.mcwpaths.andesite_dumble_paving,Andesite Dumble Paving,安山岩ダンベル舗装,translated
block.mcwpaths.andesite_flagstone,Andesite Flagstone,安山岩旗石,translated
block.mcwpaths.andesite_flagstone_path,Andesite Flagstone Path,安山岩旗石の道,translated
block.mcwpaths.andesite_flagstone_slab,Andesite Flagstone Slab,安山岩旗石ハーフブロック,translated
block.mcwpaths.andesite_flagstone_stairs,Andesite Flagstone Stairs,安山岩旗石階段,translated
block.mcwpaths.andesite_honeycomb_paving,Andesite Honeycomb Paving,安山岩ハニカム舗装,translated
block.mcwpaths.andesite_running_bond,Andesite Running Bond,安山岩ランニングボンド,translated
block.mcwpaths.andesite_running_bond_path,Andesite Running Bond Path,安山岩ランニングボンドの道,translated
block.mcwpaths.andesite_running_bond_slab,Andesite Running Bond Slab,安山岩ランニングボンドハーフブロック,translated
block.mcwpaths.andesite_running_bond_stairs,Andesite Running Bond Stairs,安山岩ランニングボンド階段,translated
block.mcwpaths.andesite_square_paving,Andesite Square Paving,安山岩正方形舗装,translated
block.mcwpaths.andesite_strewn_rocky_path,Andesite Strewn Rocky Path,安山岩散在ロック路,translated
block.mcwpaths.andesite_windmill_weave,Andesite Windmill Weave,安山岩風車編み,translated
block.mcwpaths.andesite_windmill_weave_path,Andesite Windmill Weave Path,安山岩風車編みの道,translated
block.mcwpaths.andesite_windmill_weave_slab,Andesite Windmill Weave Slab,安山岩風車編みハーフブロック,translated
block.mcwpaths.andesite_windmill_weave_stairs,Andesite Windmill Weave Stairs,安山岩風車編み階段,translated
block.mcwpaths.bamboo_planks_path,Bamboo Planks Path,竹板の道,translated
block.mcwpaths.birch_planks_path,Birch Planks Path,白樺板の道,translated
block.mcwpaths.blackstone_basket_weave_paving,Blackstone Basket Weave Paving,ブラックストーン籠編み舗装,translated
block.mcwpaths.blackstone_clover_paving,Blackstone Clover Paving,ブラックストーンクローバー舗装,translated
block.mcwpaths.blackstone_crystal_floor,Blackstone Crystal Floor,ブラックストーンクリスタル床,translated
block.mcwpaths.blackstone_crystal_floor_path,Blackstone Crystal Floor Path,ブラックストーンクリスタル床の道,translated
block.mcwpaths.blackstone_crystal_floor_slab,Blackstone Crystal Floor Slab,ブラックストーンクリスタル床ハーフブロック,translated
block.mcwpaths.blackstone_crystal_floor_stairs,Blackstone Crystal Floor Stairs,ブラックストーンクリスタル床階段,translated
block.mcwpaths.blackstone_diamond_paving,Blackstone Diamond Paving,ブラックストーンダイヤモンド舗装,translated
block.mcwpaths.blackstone_dumble_paving,Blackstone Dumble Paving,ブラックストーンダンベル舗装,translated
block.mcwpaths.blackstone_flagstone,Blackstone Flagstone,ブラックストーン旗石,translated
block.mcwpaths.blackstone_flagstone_path,Blackstone Flagstone Path,ブラックストーン旗石の道,translated
block.mcwpaths.blackstone_flagstone_slab,Blackstone Flagstone Slab,ブラックストーン旗石ハーフブロック,translated
block.mcwpaths.blackstone_flagstone_stairs,Blackstone Flagstone Stairs,ブラックストーン旗石階段,translated
block.mcwpaths.blackstone_honeycomb_paving,Blackstone Honeycomb Paving,ブラックストーンハニカム舗装,translated
block.mcwpaths.blackstone_running_bond,Blackstone Running Bond,ブラックストーンランニングボンド,translated
block.mcwpaths.blackstone_running_bond_path,Blackstone Running Bond Path,ブラックストーンランニングボンドの道,translated
block.mcwpaths.blackstone_running_bond_slab,Blackstone Running Bond Slab,ブラックストーンランニングボンドハーフブロック,translated
block.mcwpaths.blackstone_running_bond_stairs,Blackstone Running Bond Stairs,ブラックストーンランニングボンド階段,translated
block.mcwpaths.blackstone_square_paving,Blackstone Square Paving,ブラックストーン正方形舗装,translated
block.mcwpaths.blackstone_strewn_rocky_path,Blackstone Strewn Rocky Path,ブラックストーン散在ロック路,translated
block.mcwpaths.blackstone_windmill_weave,Blackstone Windmill Weave,ブラックストーン風車編み,translated
block.mcwpaths.blackstone_windmill_weave_path,Blackstone Windmill Weave Path,ブラックストーン風車編みの道,translated
block.mcwpaths.blackstone_windmill_weave_slab,Blackstone Windmill Weave Slab,ブラックストーン風車編みハーフブロック,translated
block.mcwpaths.blackstone_windmill_weave_stairs,Blackstone Windmill Weave Stairs,ブラックストーン風車編み階段,translated
block.mcwpaths.brick_basket_weave_paving,Brick Basket Weave Paving,レンガ籠編み舗装,translated
block.mcwpaths.brick_clover_paving,Brick Clover Paving,レンガクローバー舗装,translated
block.mcwpaths.brick_crystal_floor,Brick Crystal Floor,レンガクリスタル床,translated
block.mcwpaths.brick_crystal_floor_path,Brick Crystal Floor Path,レンガクリスタル床の道,translated
block.mcwpaths.brick_crystal_floor_slab,Brick Crystal Floor Slab,レンガクリスタル床ハーフブロック,translated
block.mcwpaths.brick_crystal_floor_stairs,Brick Crystal Floor Stairs,レンガクリスタル床階段,translated
block.mcwpaths.brick_diamond_paving,Brick Diamond Paving,レンガダイヤモンド舗装,translated
