key,source_text,target_text,status
block.hyperbox.aperture,Aperture,アペーチャー,translated
block.hyperbox.hyperbox,Hyperbox,ハイパーボックス,translated
block.hyperbox.hyperbox_preview,Hyperbox,ハイパーボックス,translated
block.hyperbox.hyperbox_wall,Hyperbox Wall,ハイパーボックス壁,translated
menu.hyperbox,Create Hyperbox Dimension,ハイパーボックスディメンションを作成,translated
menu.hyperbox.dimension_id_in_use,Dimension ID is already in use,ディメンションIDはすでに使用されています,translated
menu.hyperbox.edit_dimension,Dimension ID,ディメンションID,translated
menu.hyperbox.edit_name,Hyperbox Name,ハイパーボックス名,translated
menu.hyperbox.message.existing_id,Failed to create hyperbox dimension: Dimension ID already exists: %s,ハイパーボックスディメンションの作成に失敗しました：ディメンションIDは既に存在します：%s,translated
menu.hyperbox.message.invalid_id,Failed to create hyperbox dimension: Non [a-z0-9/._-] character in path of location: %s,ハイパーボックスディメンションの作成に失敗しました：パスに無効な文字が含まれています：%s,translated
menu.hyperbox.message.no_id,Failed to create hyperbox dimension: Missing or empty dimension id,ハイパーボックスディメンションの作成に失敗しました：ディメンションIDが指定されていません,translated
menu.hyperbox.save_and_enter,Save & Enter,保存して進入,translated
menu.hyperbox.save_and_exit,Save & Exit,保存して終了,translated
menu.hyperbox.use_default_name_checkbox,Use Default Name,デフォルト名を使用,translated
