key,source_text,target_text,status
ars_elemancy.armor_set.cinder,Cindermancer's Set,灰の魔術師の装甲セット,translated
ars_elemancy.armor_set.cinder.desc,"Absorb some fire- and air-related damage and convert into mana, instantly clears fire and highly reduce fall damage.",火と空気関連のダメージを一部吸収してマナに変換し、火を即座にクリアし、落下ダメージを大幅軽減します。,translated
ars_elemancy.armor_set.elemancer,Elemancer's Set,元素の魔術師の装甲セット,translated
ars_elemancy.armor_set.elemancer.desc,"Absorb some element-related damage and convert into mana, has all the effects of lesser elemental armor.",元素関連のダメージを一部吸収してマナに変換し、下位の全ての元素装甲セットの効果を得ます。,translated
ars_elemancy.armor_set.lava,Lavamancer's Set,溶岩魔術師の装甲セット,translated
ars_elemancy.armor_set.lava.desc,"Absorb some fire- and earth-related damage and convert into mana, gives food deep underground if about to starve and instantly clears fire.",火と地関連のダメージを一部吸収してマナに変換し、深い地下で飢えを防ぎ、火を即座にクリアします。,translated
ars_elemancy.armor_set.mire,Miremancer's Set,湿地魔術師の装甲セット,translated
ars_elemancy.armor_set.mire.desc,"Absorb some water- and earth-related damage and convert into mana, refill air if about to drownand gives food deep underground if about to starve.",水と地関連のダメージを一部吸収してマナに変換し、溺れそうになったら空気を補充し、深い地下で飢えを防ぎます。,translated
ars_elemancy.armor_set.shift_info,Hold %s for set info,%sを長押しでセット情報を表示,translated
ars_elemancy.armor_set.silt,Siltmancer's Set,泥砂魔術師の装甲セット,translated
ars_elemancy.armor_set.silt.desc,"Absorb some air- and earth-related damage and convert into mana, highly reduce fall damage and gives food deep underground if about to starve.",空気と地関連のダメージを一部吸収してマナに変換し、落下ダメージを大幅軽減し、深い地下で飢えを防ぎます。,translated
ars_elemancy.armor_set.tempest,Tempestmancer's Set,嵐魔術師の装甲セット,translated
ars_elemancy.armor_set.tempest.desc,"Absorb some air- and water-related damage and convert into mana, refill air if about to drown and highly reduce fall damage.",空気と水関連のダメージを一部吸収してマナに変換し、溺れそうになったら空気を補充し、落下ダメージを大幅軽減します。,translated
ars_elemancy.armor_set.vapor,Vapormancer's Set,蒸気魔術師の装甲セット,translated
ars_elemancy.armor_set.vapor.desc,"Absorb some fire- and water-related damage and convert into mana, refill air if about to drown and instantly clears fire.",火と水関連のダメージを一部吸収してマナに変換し、溺れそうになったら空気を補充し、火を即座にクリアします。,translated
ars_elemancy.focus.shift_info,Hold %s for more focus info,%sを長押しでフォーカス詳細情報を表示,translated
ars_elemancy.page.armor_set.cinder,Attuned to the Schools of Fire and Air. Combines the effects of the Pyromancer and Aethermancer sets.,火と空気の学派に調整されています。Pyromancerセットとaethermancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.elemental,Attuned to all 4 Elemental Schools. Combines the effects of all 4 Elemental armor sets.,全4つの元素学派に調整されています。全4つの元素装甲セットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.lava,Attuned to the Schools of Fire and Earth. Combines the effects of the Pyromancer and Geomancer sets.,火と地の学派に調整されています。Pyromancerセットとgeomancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.mire,Attuned to the Schools of Water and Earth. Combines the effects of the Aquamancer and Geomancer sets.,水と地の学派に調整されています。Aquamancerセットとgeomancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.silt,Attuned to the Schools of Earth and Air. Combines the effects of the Geomancer and Aethermancer sets.,地と空気の学派に調整されています。Geomancerセットとaethermancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.tempest,Attuned to the Schools of Water and Air. Combines the effects of the Aquamancer and Aethermancer sets.,水と空気の学派に調整されています。Aquamancerセットとaethermancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.vapor,Attuned to the Schools of Fire and Water. Combines the effects of the Pyromancer and Aquamancer sets.,火と水の学派に調整されています。Pyromancerセットとaquamancerセットの効果を組み合わせています。,translated
ars_elemancy.page.armor_set.wip,"Note: Since the Armor Rework requires a lot of assets work, the light and heavy elemental armors variants won't be ready for 1.19, so the 'medium' elemental armors can be crafted will all three types. Upgrading will keep enchants and threads, but requires the base armor to be at tier 3.",注意：装甲リワークが多くのアセット作業を必要とするため、ライトとヘビーな元素装甲のバリアントはバージョン1.19では用意できませんので、「中」元素装甲は3つのタイプ全て製作可能です。アップグレードはエンチャントとスレッドを保持しますが、ベース装甲がティア3である必要があります。,translated
