key,source_text,target_text,status
gui.itemcollectors.advanced_collector.durability.off,Ignore NBT,NBTを無視,translated
gui.itemcollectors.advanced_collector.durability.on,Match NBT,NBTを一致させる,translated
gui.itemcollectors.advanced_collector.filter,Filter,フィルター,translated
gui.itemcollectors.advanced_collector.show_area.off,Range Hidden,範囲を非表示,translated
gui.itemcollectors.advanced_collector.show_area.on,Range Shown,範囲を表示,translated
gui.itemcollectors.advanced_collector.whitelist.off,Blacklist,ブラックリスト,translated
gui.itemcollectors.advanced_collector.whitelist.on,Whitelist,ホワイトリスト,translated
gui.itemcollectors.basic_collector.range,Range (%1$dx%2$dx%3$d),範囲 (%1$dx%2$dx%3$d),translated
gui.itemcollectors.basic_collector.range.decrease,Decrease Range,範囲を減らす,translated
gui.itemcollectors.basic_collector.range.increase,Increase Range,範囲を増やす,translated
itemcollectors.advanced_collector.info,"Can pick up items in an area around itself, items can be filtered",自身の周辺エリアのアイテムを収集でき、アイテムをフィルター可能,translated
itemcollectors.basic_collector.info,Can pick up items in an area around itself,自身の周辺エリアのアイテムを収集できます,translated
itemcollectors.basic_collector.info.range,Range: %s blocks,範囲: %s ブロック,translated
itemcollectors.block.advanced_collector,Advanced Item Collector,高度なアイテム収集機,translated
itemcollectors.block.basic_collector,Basic Item Collector,基本的なアイテム収集機,translated
