key,source_text,target_text,status
block.relics.phantom_block,Phantom Bridge Block,亡霊橋ブロック,verified
block.relics.researching_table,Researching Table [Removed from the mod],研究テーブル [削除済み],verified
command.relics.base.not_relic,The item in hand must be a relic!,レリックを手に持ってください,verified
curios.identifier.feet,Feet,脚,verified
effect.relics.anti_heal,Anti-Heal,回復阻害,verified
effect.relics.bleeding,Bleeding,出血,verified
effect.relics.confusion,Confusion,混乱,verified
effect.relics.immortality,Immortality,不死,verified
effect.relics.paralysis,Paralysis,マヒ,verified
effect.relics.stun,Stun,スタン,verified
effect.relics.vanishing,Vanishing,消失,verified
info.relics.researching.wrong_container,Working with the relic in this inventory is not possible. Move item to the player's main inventory and try again.,このインベントリーに置いたレリックは動作できません。プレイヤーのメインインベントリーに置いてやり直してください。,verified
item.relics.amphibian_boot,Amphibian Boot,両生類のブーツ,verified
item.relics.aqua_walker,Aqua Walker,アクアウォーカー,verified
item.relics.bastion_ring,Bastion Ring,砦の指輪,verified
item.relics.blazing_flask,Blazing Flask,燃えるフラスコ,verified
item.relics.chorus_inhibitor,Chorus Inhibitor,コーラス制御輪,verified
item.relics.drowned_belt,Drowned Belt,ドラウンドベルト,verified
item.relics.elytra_booster,Elytra Booster,エリトラブースター,verified
item.relics.enders_hand,Ender Hand,エンダーの手,verified
item.relics.holy_locket,Holy Locket,ホーリーロケット,verified
item.relics.hunter_belt,Hunter Belt,ハンターのベルト,verified
item.relics.ice_breaker,Ice Breaker,アイスブレーカー,verified
item.relics.ice_skates,Ice Skates,スケート靴,verified
item.relics.infinity_ham,Infinite Ham,無限のハム,verified
item.relics.jellyfish_necklace,Jellyfish Necklace,クラゲの首飾り,verified
item.relics.leafy_ring,Leafy Ring [WIP],繁茂の指輪 [WIP],verified
item.relics.leather_belt,Leather Belt,革のベルト,verified
item.relics.magic_mirror,Magic Mirror,魔法の鏡,verified
item.relics.magma_walker,Magma Walker,マグマウォーカー,verified
item.relics.midnight_robe,Midnight Robe,真夜中のローブ,verified
item.relics.phantom_boot,Phantom Boot,ファントムの靴,verified
item.relics.rage_glove,Rage Glove,憤怒の手袋,verified
item.relics.reflection_necklace,Reflecting Necklace,反響するネックレス,verified
item.relics.relic_experience_bottle,Relic Experience Bottle,レリック経験値ポーション,verified
item.relics.roller_skates,Roller Skates,ローラースケート,verified
item.relics.shadow_glaive,Shadow Glaive,影の凶刃,verified
item.relics.solid_snowball,Frozen snowball,氷雪玉,verified
item.relics.space_dissector,Space Dissector,亜空間カッター,verified
item.relics.spore_sack,Spore Sack,胞子袋,verified
item.relics.springy_boot,Springy Boot,バウンドブーツ,verified
item.relics.wool_mitten,Wool Mitten,毛皮のミトン,verified
itemGroup.relics,Relics,,pending
key.relics.active_abilities_list,Show the active abilities HUD,アクティブアビリティHUDを表示,verified
key.relics.research_relic,Research relic under the cursor,カーソルの下のレリックを調査,verified
tooltip.relics.amphibian_boot.ability.gills,Gills,エラ呼吸,verified
tooltip.relics.amphibian_boot.ability.gills.description,"With a %1$s%% chance, the player may not consume an air unit while swimming or in other conditions.",発動すると水中で酸素ゲージを消費しない,verified
tooltip.relics.amphibian_boot.ability.slipping,Slipping,アマガエル,verified
tooltip.relics.amphibian_boot.ability.slipping.description,Increases movement speed in the rain by %1$s%% per second of movement. The modifier stops increasing if the duration of movement in the rain exceeds %2$s seconds.,持続時間に応じて雨の中での移動速度が上昇する,verified
tooltip.relics.amphibian_boot.ability.swimming,Fins,水心,verified
tooltip.relics.amphibian_boot.ability.swimming.description,Increases swimming speed by %1$s%% per second of swimming. The modifier stops increasing if the swimming duration exceeds %2$s seconds.,持続時間に応じて泳ぐ速度が加速する,verified
tooltip.relics.amphibian_boot.description,"+1 experience point for each second of acceleration from the «Fins» ability.
+1 experience point for every second of acceleration from the «Slipping» ability.","アビリティ《水かき》で1秒間加速するごとに経験値+1ポイント 
アビリティ《アマガエル》で1秒間加速するごとに経験値+1ポイント",verified
tooltip.relics.aqua_walker.ability.walking,Moisture Resistance,水蜘蛛,verified
tooltip.relics.aqua_walker.ability.walking.description,"For a certain period, allows walking on the surface of water without sinking. Once the time runs out, the boots start sinking, pulling the wearer underwater. To dry them, the wearer must stay away from water blocks. The drying time fully depends on the level of saturation.",一定時間は水の上を歩いても沈まなくなる。制限時間を過ぎると靴が沈み始め、着用者を水の中に引きずり込む,verified
tooltip.relics.aqua_walker.description,+1 experience point for every 5 units of getting wet from the ability «Moisture Resistance».,アビリティ《水蜘蛛》による浸水を5ポイント受けるごとに経験値+1ポイント,verified
tooltip.relics.bastion_ring.ability.compass,Recognition,同類,verified
tooltip.relics.bastion_ring.ability.compass.description,Makes piglins neutral in relation to the wearer. The nearest piglin will indicate the location of a bastion nearby.,ピグリンたちが着用者に対して中立になる。さらに最も近くにいるピグリンが砦の遺跡の方向を示すようになる,verified
tooltip.relics.bastion_ring.ability.trade,Respect,リスペクト,verified
tooltip.relics.bastion_ring.ability.trade.description,"Each trade with piglins has a multiple 50% chance to yield an additional trade result, but the chance cannot trigger more than %1$s times.",ピグリンたちとの交易時に50%の確率で追加の交易品が発生する,verified
tooltip.relics.bastion_ring.description,"+1/5/10 experience point for each killed Zombified Piglin / Piglin / Piglin Brute.
+1 experience point for each additional trade from the ability «Respect».","ゾンビピグリン1匹で+1、ピグリン1匹で+5、ピグリンブルート1匹で+10の経験値を討伐時に得る 
アビリティ《リスペクト》による追加交易が発生すると経験値+1ポイント",verified
tooltip.relics.blazing_flask.ability.bonfire,Eternal fire,無限火,verified
tooltip.relics.blazing_flask.ability.bonfire.description,"Using the ability on a block creates a restricted flight zone with a maximum flight speed of %2$s blocks per second and a height of %3$s blocks. The area size depends on the amount of fire within a radius of %1$s blocks around the center, but if there is no fire at all, the zone will not be created.",レリックをブロックに使用すると、制限付きの飛行区域を生成する。その広さは、使用地点を中心とした一定半径内の炎の量に比例する。,verified
tooltip.relics.blazing_flask.description,+1 experience point for every 5 seconds of flight within the scope of the ability «Eternal Fire».,アビリティ《無限火》による範囲内で5秒間飛行する毎にレリック経験値+1ポイント,verified
tooltip.relics.chorus_inhibitor.ability.blink,Teleportation Control,制御テレポート,verified
tooltip.relics.chorus_inhibitor.ability.blink.description,"Using a chorus fruit teleports the wearer to a block along the line of sight within %1$s blocks, then goes on cooldown for %2$s seconds.",コーラスの実を使ったときの視線の方向に、効果が届く距離の範囲内でテレポートする。,verified
tooltip.relics.chorus_inhibitor.description,+1 experience point for every 10 blocks to the teleportation point from the «Teleportation Control» ability.,アビリティ《制御テレポート》で移動した距離10ブロックごとに経験値+1ポイント,verified
