key,source_text,target_text,status
alert.core,An Arcane Core must be placed next to the base of the Enchanting Apparatus.,このブロックの下に儀式コアを置く必要があります。,verified
alert.core.wrong_axis,The Arcane Core must be aligned with the base of the Enchanting Apparatus.,秘儀コアは魔法装置のベースに一直線上に配置する必要があります。,translated
ars_nouveau.abjuration_essence.tooltip,Can be used on the Scribes Table to remove Prestidigitation from items.,筆記者のテーブルで使用して、アイテムから詭弁の術を削除できます。,translated
ars_nouveau.active_generation,Active Generation,アクティブな生産,verified
ars_nouveau.add_bookmark,Add Bookmark,ブックマークを追加,translated
ars_nouveau.adopter,Adopted by %s,飼い主: %s,verified
ars_nouveau.adv.desc.alteration_table,Acquire an Alteration Table,変化のテーブルを手に入れる,verified
ars_nouveau.adv.desc.amethyst_golem_charm,Acquire an Amethyst Golem Charm,アメジストゴーレムのお守りを手に入れる,verified
ars_nouveau.adv.desc.apprentice_spell_book,Acquire a Mage's Spell Book,魔道士のスペルブックを手に入れる,verified
ars_nouveau.adv.desc.archmage_spell_book,Acquire an Archmage Spell Book,大魔導士のスペルブックを手に入れる,verified
ars_nouveau.adv.desc.basic_spell_turret,Acquire a Basic Spell Turret,基本魔術タレットを手に入れる,verified
ars_nouveau.adv.desc.blank_thread,Acquire a Blank Thread,空のスレッドを手に入れる,verified
ars_nouveau.adv.desc.catch_lightning,Catch a lightning bolt in a containment jar.,雷を封じ込めの瓶に込める,verified
ars_nouveau.adv.desc.create_portal,Create a Warp Portal,転移ポータルを作る,verified
ars_nouveau.adv.desc.drygmy_charm,Acquire a Drygmy Charm,ドライグミーのお守りを手に入れる,verified
ars_nouveau.adv.desc.eat_bombegranate,Eat a Bombegranate,ボンバグラナーテを食べる,verified
ars_nouveau.adv.desc.enchanting_apparatus,Acquire an Enchanting Apparatus,エンチャント装置を手に入れる,verified
ars_nouveau.adv.desc.familiar,Bind a magical creature into a Familiar,魔法生物をファミリアへと変える,verified
ars_nouveau.adv.desc.imbuement_chamber,Acquire an Imbuement Chamber,注入チェンバーを手に入れる,verified
ars_nouveau.adv.desc.magebloom_crop,Acquire a Magebloom Seed,メイジブルームの種を手に入れる,verified
ars_nouveau.adv.desc.mob_jar,Acquire a Containment Jar,封じ込めの瓶を手に入れる,verified
ars_nouveau.adv.desc.novice_spell_book,Acquire a Novice Spell Book,初心者のスペルブックを手に入れる,verified
ars_nouveau.adv.desc.poof_mob,"Make a ""Trade"" with a Magical Creature","魔法生物と""取引""を行う",verified
ars_nouveau.adv.desc.potion_diffuser,Acquire a Potion Diffuser,ポーション拡散機を手に入れる,verified
ars_nouveau.adv.desc.potion_flask,Acquire a Potion Flask,ポーションフラスコを手に入れる,verified
ars_nouveau.adv.desc.potion_jar,Acquire a Potion Jar,ポーション瓶を手に入れる,verified
ars_nouveau.adv.desc.potion_melder,Acquire a Potion Melder,ポーション混合機を手に入れる,verified
ars_nouveau.adv.desc.prismatic,Redirect a Spell using a Prism four or more times,スペルをプリズムで４回以上方向転換させる,verified
ars_nouveau.adv.desc.ritual_brazier,Acquire a Ritual Brazier,儀式用火鉢を手に入れる,verified
