key,source_text,target_text,status
libx.command.argument.enum.invalid,Invalid %s value: %s,無効な %s 値: %s,translated
libx.command.entitydata.modified,Modified data of %s entities,%s エンティティのデータを変更しました,translated
libx.command.entitydata.modified_player,Modified data of %s entities. (Warning: You modified player nbt),%s エンティティのデータを変更しました。（警告: プレイヤーNBTを変更しました）,translated
libx.command.entitydata.player_modify_no_permission,Only Operators with permission level 4 can modify player NBT.,権限レベル4のオペレーターのみがプレイヤーNBTを変更できます。,translated
libx.command.reload.client,Reloading all LibX client configs.,すべてのLibXクライアント設定をリロードしています。,translated
libx.command.reload.common,Reloading all LibX common configs.,すべてのLibX共通設定をリロードしています。,translated
libx.config.editor.unsupported.description,This value can't be edited through the GUI,この値はGUIを通じて編集できません,translated
libx.config.editor.unsupported.title,Unsupported,サポート外,translated
libx.config.gui.back,Back,戻る,translated
libx.config.gui.component.arguments,Arguments,引数,translated
libx.config.gui.component.bold,Bold: %s,太字: %s,translated
libx.config.gui.component.italic,Italic: %s,斜体: %s,translated
libx.config.gui.component.no_edit,This type of component can't be edited.,このタイプのコンポーネントは編集できません。,translated
libx.config.gui.component.obfuscated,Obfuscated: %s,難読化: %s,translated
libx.config.gui.component.siblings,Siblings,兄弟,translated
libx.config.gui.component.strikethrough,Strikethrough: %s,打ち消し線: %s,translated
libx.config.gui.component.style_setting.false,False,無効,translated
libx.config.gui.component.style_setting.null,Inherit,継承,translated
libx.config.gui.component.style_setting.true,True,有効,translated
libx.config.gui.component.title,Text Component,テキストコンポーネント,translated
libx.config.gui.component.type_key,Keybinding,キーバインディング,translated
libx.config.gui.component.type_text,Text,テキスト,translated
libx.config.gui.component.type_translate,Translation,翻訳,translated
libx.config.gui.component.underlined,Underlined: %s,下線: %s,translated
libx.config.gui.config.title,Config: %s,設定: %s,translated
libx.config.gui.edit,Edit,編集,translated
libx.config.gui.list.new,New Element,新しい要素,translated
libx.config.gui.list.title,List,リスト,translated
libx.config.gui.map.new,New Entry,新しいエントリー,translated
libx.config.gui.map.title,Map,マップ,translated
libx.config.gui.resource_list.entry_mode,Mode: %s,モード: %s,translated
libx.config.gui.resource_list.entry_mode_allow,Allow,許可,translated
libx.config.gui.resource_list.entry_mode_default,Inherit,継承,translated
libx.config.gui.resource_list.entry_mode_deny,Deny,拒否,translated
libx.config.gui.resource_list.entry_type,Type: %s,タイプ: %s,translated
libx.config.gui.resource_list.entry_type_regex,Regex,正規表現,translated
libx.config.gui.resource_list.entry_type_simple,Simple,シンプル,translated
libx.config.gui.resource_list.info,More information on resource lists,リソースリストの詳細情報,translated
libx.config.gui.resource_list.new,New Entry,新しいエントリー,translated
libx.config.gui.resource_list.title,Resource List,リソースリスト,translated
libx.config.gui.resource_list.type,Type: %s,タイプ: %s,translated
libx.config.gui.resource_list.type_allow_list,Allow List,許可リスト,translated
libx.config.gui.resource_list.type_deny_list,Deny List,拒否リスト,translated
libx.config.gui.search.title,Search,検索,translated
libx.config.gui.select.title,Select,選択,translated
libx.config.gui.selection.title,Select config to edit,編集する設定を選択,translated
libx.gui.color_picker.blue,Blue: %s,青: %s,translated
libx.gui.color_picker.green,Green: %s,緑: %s,translated
libx.gui.color_picker.red,Red: %s,赤: %s,translated
libx.misc.copy,Click to copy to clipboard.,クリックしてクリップボードにコピー。,translated
libx.tooltip.fluidbase.bucket,%s Bucket,%s バケット,translated
