key,source_text,target_text,status
rconfig.color.preset.defaults,Defaults,デフォルト,translated
rconfig.color.preset.mc_colors,Text Colors,テキストカラー,translated
rconfig.color.preset.recents,Recents,最近使用したもの,translated
rconfig.server.desc,Properties that can be can update real-time.,リアルタイムで更新できるプロパティ。,translated
rconfig.server.properties.allow-flight,Allow Flight,飛行を許可,translated
rconfig.server.properties.allow-flight.desc,"If this is enabled, players are allowed to fly in the server, usually needed in a modded server.",これを有効にすると、プレイヤーはサーバー上で飛行が許可されます。通常、MODを含むサーバーで必要です。,translated
rconfig.server.properties.enforce-whitelist,Enforce White List,ホワイトリストを強制,translated
rconfig.server.properties.enforce-whitelist.desc,"If this is enabled, only the users in the white list can access the server, if users are on the server that are not in the whitelist they will be kicked.",これを有効にすると、ホワイトリストのユーザーのみがサーバーにアクセスできます。ホワイトリストにないユーザーがサーバーにいる場合、キックされます。,translated
rconfig.server.properties.max-players,Max Players,最大プレイヤー数,translated
rconfig.server.properties.max-players.desc,The maximum number of players that can play on the server at the same time.,同時にサーバーでプレイできるプレイヤーの最大数。,translated
rconfig.server.properties.motd,Message of the Day,本日のメッセージ,translated
rconfig.server.properties.motd.desc,The message that is displayed in the server list.,サーバーリストに表示されるメッセージ。,translated
rconfig.server.properties.pvp,Player vs Player,プレイヤー対プレイヤー,translated
rconfig.server.properties.pvp.desc,"If this is enabled, players can attack each other.",これを有効にすると、プレイヤーは互いに攻撃できます。,translated
rconfig.server.properties.white-list,White List,ホワイトリスト,translated
rconfig.server.properties.white-list.desc,"If this is enabled, only the users in the white list can access the server.",これを有効にすると、ホワイトリストのユーザーのみがサーバーにアクセスできます。,translated
rconfig.server.title,Dedicated Server,専用サーバー,translated
rconfig.server.wiki,Wiki,,pending
rconfig.ui.constant.add_item,Add Item: ,アイテムを追加：,translated
rconfig.ui.constant.choose_item,Choose Item: ,アイテムを選択：,translated
rconfig.ui.constant.close,Close,閉じる,translated
rconfig.ui.constant.edit,Edit,編集,translated
rconfig.ui.constant.edit.list,Edit List,リストを編集,translated
rconfig.ui.constant.edit.object,Edit Object,オブジェクトを編集,translated
rconfig.ui.constant.edit.string,Edit String,文字列を編集,translated
rconfig.ui.constant.mod_configs,Mod Configs,MOD設定,translated
rconfig.ui.constant.mod_configs.description,Select a config to view or edit.,表示または編集する設定を選択します。,translated
rconfig.ui.constant.reset,Reset,リセット,translated
