key,source_text,target_text,status
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_axe,Ultimerite Axe,アルティメットライト斧,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_boots,Ultimerite Boots,アルティメットライトブーツ,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_bow,Ultimerite Bow,アルティメットライト弓,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_chestplate,Ultimerite Chestplate,アルティメットライトチェストプレート,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_crossbow,Ultimerite Crossbow,アルティメットライトクロスボウ,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_helmet,Ultimerite Helmet,アルティメットライトヘルメット,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_horse_armor,Ultimerite Horse Armor,アルティメットライト馬鎧,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_ingot,Ultimerite Ingot,アルティメットライトインゴット,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_leggings,Ultimerite Leggings,アルティメットライトレギンス,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_pickaxe,Ultimerite Pickaxe,アルティメットライトツルハシ,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield,Ultimerite Shield,アルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.black,Black Ultimerite Shield,黒いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.blue,Blue Ultimerite Shield,青いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.brown,Brown Ultimerite Shield,茶色いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.cyan,Cyan Ultimerite Shield,シアンのアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.gray,Gray Ultimerite Shield,グレーのアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.green,Green Ultimerite Shield,緑のアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.light_blue,Light Blue Ultimerite Shield,薄青のアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.light_gray,Light Gray Ultimerite Shield,薄灰色のアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.lime,Lime Ultimerite Shield,黄緑のアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.magenta,Magenta Ultimerite Shield,マゼンタのアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.orange,Orange Ultimerite Shield,オレンジのアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.pink,Pink Ultimerite Shield,ピンクのアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.purple,Purple Ultimerite Shield,紫のアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.red,Red Ultimerite Shield,赤いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.white,White Ultimerite Shield,白いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shield.yellow,Yellow Ultimerite Shield,黄色いアルティメットライト盾,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_shovel,Ultimerite Shovel,アルティメットライトシャベル,translated
item.upgradednetherite_ultimate.ultimate_upgraded_netherite_sword,Ultimerite Sword,アルティメットライト剣,translated
upgradednetherite_ultimate.Blazerite.TT,§7• §cBlazerite,§7• §cブレイズライト,translated
upgradednetherite_ultimate.BonusFrom.TT,§a§lBonus From,§a§lボーナス元,translated
upgradednetherite_ultimate.Enderite.TT,§7• §3Enderite,§7• §3エンダライト,translated
upgradednetherite_ultimate.Featherite.TT,§7• §fFeatherite,§7• §fフェザーライト,translated
upgradednetherite_ultimate.Golderite.TT,§7• §6Golderite,§7• §6ゴールドライト,translated
upgradednetherite_ultimate.Phanterite.TT,§7• §7Phanterite,§7• §7ファントムライト,translated
upgradednetherite_ultimate.Prismarite.TT,§7• §bPrismarite,§7• §bプリズマライト,translated
upgradednetherite_ultimate.SetBonusFrom.TT,§a§lSet Bonus From,§a§lセットボーナス元,translated
upgradednetherite_ultimate.Spiderite.TT,§7• §2Spiderite,§7• §2スパイダーライト,translated
upgradednetherite_ultimate.Witherite.TT,§7• §8Witherite,§7• §8ウィザーライト,translated
