key,source_text,target_text
block.tanknull.dock,Dock,ドック
container.tanknull.tank_1,Tank 1,タンク 1
container.tanknull.tank_2,Tank 2,タンク 2
container.tanknull.tank_3,Tank 3,タンク 3
container.tanknull.tank_4,Tank 4,タンク 4
container.tanknull.tank_5,Tank 5,タンク 5
container.tanknull.tank_6,Tank 6,タンク 6
container.tanknull.tank_7,Tank 7,タンク 7
item.tanknull.1_to_2,1 to 2,1〜2
item.tanknull.2_to_3,2 to 3,2〜3
item.tanknull.3_to_4,3 to 4,3〜4
item.tanknull.4_to_5,4 to 5,4〜5
item.tanknull.5_to_6,5 to 6,5 〜 6
item.tanknull.6_to_7,6 to 7,6 〜 7
item.tanknull.tank_1,Tank 1,タンク 1
item.tanknull.tank_2,Tank 2,タンク 2
item.tanknull.tank_3,Tank 3,タンク 3
item.tanknull.tank_4,Tank 4,タンク 4
item.tanknull.tank_5,Tank 5,タンク 5
item.tanknull.tank_6,Tank 6,タンク 6
item.tanknull.tank_7,Tank 7,タンク 7
key.categories.tanknull,Tank Null,タンクなし
key.tanknull.mode,Change Mode,モード変更
text.tanknull.formatcontainedfluids,Tank %s: %smB %s,タンク %s: %smB %s
text.tanknull.lock,Press %s to Lock,%s を押してロック
text.tanknull.mode,Mode: %s,モード: %s
text.tanknull.mode.empty,Empty,空
text.tanknull.mode.fill,Fill,埋める
text.tanknull.mode.key," Alt + Right Click to swap",Alt + 右クリックで交換
text.tanknull.settings,Press %s to open settings,設定を開くには%sを押してください
text.tanknull.shift,Press %s for Info,%s を押して情報表示
text.tanknull.stacklimit,Tank Capacity: %smB,タンク容量: %smB
