key,source_text,target_text
advancements.apothic_spawners.capturing,Captured!,キャプチャされた!
advancements.apothic_spawners.capturing.desc,Get a spawn egg from a mob using the Capturing enchantment,捕獲エンチャントを使ってMobからスポーンエッグを手に入れる。
advancements.apothic_spawners.conditions,Unchecked Spawning,未確認スポーン
advancements.apothic_spawners.conditions.desc,Disable spawn conditions for a spawner,スポナーのスポーン条件を無効化する
advancements.apothic_spawners.light,Who Needs Darkness?,暗闇って必要？
advancements.apothic_spawners.light.desc,Make your spawner work in any light level.,どんな明るさでもスポナーが機能するようにする。
advancements.apothic_spawners.maxdelay,Time-Warped Spawner,時の歪んだスポナー
advancements.apothic_spawners.maxdelay.desc,Decrease the maximum spawn delay of a spawner to 20,スポナーの最大スポーン遅延を20に減らす
advancements.apothic_spawners.mindelay,I Am The Fast,俺は速いぜ
advancements.apothic_spawners.mindelay.desc,Decrease the minimum spawn delay of a spawner to 20,スポナーの最小スポーン遅延を20に減らす
advancements.apothic_spawners.modifier,Just a Few Tweaks...,ほんの微調整...
advancements.apothic_spawners.modifier.desc,Use a spawner modifier to change the stats of a spawner.,スポナーの修飾子を使用してスポナーの統計値を変更してください。
advancements.apothic_spawners.nearbyents,Creating a Horde,大群の形成
advancements.apothic_spawners.nearbyents.desc,Raise the max nearby entities of a spawner to 32,スポナー周辺のエンティティの最大値を32に引き上げる
advancements.apothic_spawners.noai,Brain Drain,脳の流出
advancements.apothic_spawners.noai.desc,Disable Mob AI for a spawner.,スポナーのMob AIを無効にする
advancements.apothic_spawners.playerrange,Far from the Fight,戦いから遠く離れて
advancements.apothic_spawners.playerrange.desc,Raise the player activation range of a spawner to 48,スポナーのプレーヤー探知範囲を48に引き上げる
advancements.apothic_spawners.players,Factory-Ready,工業化準備
advancements.apothic_spawners.players.desc,Disable the need for nearby players for a spawner,スポナーの付近にプレーヤーを必要としない状態にする。
advancements.apothic_spawners.redstone,Adding a Switch,スイッチを追加
advancements.apothic_spawners.redstone.desc,Enable redstone control for a spawner,スポナーのレッドストーン制御を有効にする
advancements.apothic_spawners.spawncount,Look at the Size of His Spawner!,このスポナーの規模を見ろよ！
advancements.apothic_spawners.spawncount.desc,Raise the spawn count of a spawner to 16,スポナーのスポーン数を16に引き上げる
advancements.apothic_spawners.spawner,Apothic Spawners,アポティックスポナーズ
advancements.apothic_spawners.spawner.desc,Collect a mob spawner using Silk Touch.,シルクタッチを使ってMobスポナーを回収する
advancements.apothic_spawners.spawner.root,apothic_spawners Spawners,apothic_spawners スポナー
advancements.apothic_spawners.spawner.root.desc,"Spawners can be collected and modified, see JEI for info.",スポナーは回収、改造することができます。詳しくはJEIをご覧ください。
advancements.apothic_spawners.spawnrange,Mobs for Miles,長距離用モブ
advancements.apothic_spawners.spawnrange.desc,Raise the spawn range of a spawner to 32,スポナーのスポーン範囲を32に引き上げる
advancements.apothic_spawners.ultimate_spawner,The Ultimate Spawner,究極のスポナー
